NOM,LAT,LNG,WKT
"Pinus pinea","41,5395937547897","2,42991449328068","POINT (2.42991449328068 41.5395937547897)"
"Chamaerops humilis","41,5401027489588","2,43062720347165","POINT (2.43062720347165 41.5401027489588)"
"Acer negundo","41,5397005423797","2,42983563521696","POINT (2.42983563521696 41.5397005423797)"
"Acer negundo","41,5399994044401","2,4304336291524","POINT (2.4304336291524 41.5399994044401)"
"Acer negundo","41,5400408640581","2,43048451585276","POINT (2.43048451585276 41.5400408640581)"
"Acer negundo","41,5400791424452","2,43052914091616","POINT (2.43052914091616 41.5400791424452)"
"Acer negundo","41,5401142741801","2,43057558777712","POINT (2.43057558777712 41.5401142741801)"
"Acer negundo","41,5401604845446","2,43063182319978","POINT (2.43063182319978 41.5401604845446)"
"Acer negundo","41,5401922411679","2,4306324559955","POINT (2.4306324559955 41.5401922411679)"
"Acer negundo","41,540224332558","2,43070110239853","POINT (2.43070110239853 41.540224332558)"
"Acer negundo","41,5402531403709","2,43074281205026","POINT (2.43074281205026 41.5402531403709)"
"Chamaerops humilis","41,5401540836368","2,43068083287173","POINT (2.43068083287173 41.5401540836368)"
"Ulmus pumila","41,5403887635724","2,43390959032724","POINT (2.43390959032724 41.5403887635724)"
"Cupressus sempervirens ´Europa Gold´","41,5370590531562","2,42557426795281","POINT (2.42557426795281 41.5370590531562)"
"Cupressus sempervirens ´Europa Gold´","41,5370621288451","2,42565578347407","POINT (2.42565578347407 41.5370621288451)"
"Yucca aloifolia","41,5291436295696","2,43378284521783","POINT (2.43378284521783 41.5291436295696)"
"Yucca aloifolia","41,529161457279","2,43375554531318","POINT (2.43375554531318 41.529161457279)"
"Yucca aloifolia","41,5291057715899","2,43409310897317","POINT (2.43409310897317 41.5291057715899)"
"Celtis australis","41,5421950475193","2,45488591324367","POINT (2.45488591324367 41.5421950475193)"
"Celtis australis","41,5422186918602","2,45495716119023","POINT (2.45495716119023 41.5422186918602)"
"Celtis australis","41,542248432508","2,45504664251877","POINT (2.45504664251877 41.542248432508)"
"Celtis australis","41,5422729840085","2,45512816800986","POINT (2.45512816800986 41.5422729840085)"
"Celtis australis","41,5422992633384","2,45521196474692","POINT (2.45521196474692 41.5422992633384)"
"Celtis australis","41,5423229399547","2,45529006935606","POINT (2.45529006935606 41.5423229399547)"
"Celtis australis","41,5423500668725","2,45537157342407","POINT (2.45537157342407 41.5423500668725)"
"Celtis australis","41,5423746073217","2,45545081369002","POINT (2.45545081369002 41.5423746073217)"
"Celtis australis","41,5429586945388","2,45465719386478","POINT (2.45465719386478 41.5429586945388)"
"Celtis australis","41,5430191124794","2,45463654660915","POINT (2.45463654660915 41.5430191124794)"
"Celtis australis","41,5430129652265","2,45481628689906","POINT (2.45481628689906 41.5430129652265)"
"Celtis australis","41,5433741705837","2,45419456555536","POINT (2.45419456555536 41.5433741705837)"
"Celtis australis","41,543350912219","2,45428505755501","POINT (2.45428505755501 41.543350912219)"
"Celtis australis","41,5432841465163","2,45435787982352","POINT (2.45435787982352 41.5432841465163)"
"Celtis australis","41,542935761795","2,45429052564083","POINT (2.45429052564083 41.542935761795)"
"Celtis australis","41,5429553283188","2,45435452166887","POINT (2.45435452166887 41.5429553283188)"
"Celtis australis","41,542976386772","2,45441016639004","POINT (2.45441016639004 41.542976386772)"
"Celtis australis","41,5474847237753","2,44857340457336","POINT (2.44857340457336 41.5474847237753)"
"Celtis australis","41,5474634702441","2,44866607679563","POINT (2.44866607679563 41.5474634702441)"
"Celtis australis","41,5474604044501","2,4488115701051","POINT (2.4488115701051 41.5474604044501)"
"Celtis australis","41,5474375450522","2,44895196912411","POINT (2.44895196912411 41.5474375450522)"
"Celtis australis","41,5474269445342","2,4490744620512","POINT (2.4490744620512 41.5474269445342)"
"Celtis australis","41,5474174052748","2,44920379275347","POINT (2.44920379275347 41.5474174052748)"
"Celtis australis","41,5473985684361","2,44932498609992","POINT (2.44932498609992 41.5473985684361)"
"Celtis australis","41,5473859231673","2,44945023501484","POINT (2.44945023501484 41.5473859231673)"
"Celtis australis","41,5473981918852","2,44865371731836","POINT (2.44865371731836 41.5473981918852)"
"Celtis australis","41,5473775293592","2,44879371547917","POINT (2.44879371547917 41.5473775293592)"
"Celtis australis","41,5473609616331","2,44892957050032","POINT (2.44892957050032 41.5473609616331)"
"Celtis australis","41,547347407733","2,44905033661207","POINT (2.44905033661207 41.547347407733)"
"Celtis australis","41,5473380470695","2,44918749972398","POINT (2.44918749972398 41.5473380470695)"
"Celtis australis","41,5473214199525","2,44931103070966","POINT (2.44931103070966 41.5473214199525)"
"Celtis australis","41,5473099229346","2,44943177921958","POINT (2.44943177921958 41.5473099229346)"
"Celtis australis","41,5472943765852","2,44956625588944","POINT (2.44956625588944 41.5472943765852)"
"Celtis australis","41,5472818900182","2,44969522900838","POINT (2.44969522900838 41.5472818900182)"
"Celtis australis","41,5469299947404","2,45310936761156","POINT (2.45310936761156 41.5469299947404)"
"Celtis australis","41,546917111044","2,45320136849442","POINT (2.45320136849442 41.546917111044)"
"Celtis australis","41,5469072051272","2,45328019043938","POINT (2.45328019043938 41.5469072051272)"
"Celtis australis","41,546891285717","2,4533732286567","POINT (2.4533732286567 41.546891285717)"
"Celtis australis","41,5468723356886","2,45348633872294","POINT (2.45348633872294 41.5468723356886)"
"Celtis australis","41,546849558299","2,45358737963848","POINT (2.45358737963848 41.546849558299)"
"Celtis australis","41,5468274518794","2,45366324154349","POINT (2.45366324154349 41.5468274518794)"
"Brachychiton populneum","41,539744087404","2,45080159341893","POINT (2.45080159341893 41.539744087404)"
"Brachychiton populneum","41,5397087528086","2,45071739328516","POINT (2.45071739328516 41.5397087528086)"
"Brachychiton populneum","41,5396760101156","2,45063659939875","POINT (2.45063659939875 41.5396760101156)"
"Platanus hispanica  (X) ´Acerifolia´","41,5442012689836","2,45498202093953","POINT (2.45498202093953 41.5442012689836)"
"Robinia pseudoacacia","41,5453221283572","2,45393786418451","POINT (2.45393786418451 41.5453221283572)"
"Ligustrum lucidum","41,5452635367102","2,45398657616544","POINT (2.45398657616544 41.5452635367102)"
"Phoenix canariensis","41,5438826384129","2,4545509666761","POINT (2.4545509666761 41.5438826384129)"
"Phoenix canariensis","41,5439927218664","2,45482781710123","POINT (2.45482781710123 41.5439927218664)"
"Phoenix canariensis","41,5440157272226","2,4547433954578","POINT (2.4547433954578 41.5440157272226)"
"Phoenix canariensis","41,5466926476723","2,45340785757072","POINT (2.45340785757072 41.5466926476723)"
"Robinia pseudoacacia","41,5332415237835","2,43547556919948","POINT (2.43547556919948 41.5332415237835)"
"Robinia pseudoacacia","41,5332312920564","2,43551034113625","POINT (2.43551034113625 41.5332312920564)"
"Robinia pseudoacacia","41,5331339301408","2,43540588258668","POINT (2.43540588258668 41.5331339301408)"
"Robinia pseudoacacia","41,5339555807253","2,43566469464885","POINT (2.43566469464885 41.5339555807253)"
"Robinia pseudoacacia","41,5336129714706","2,43606368407787","POINT (2.43606368407787 41.5336129714706)"
"Sophora japonica","41,5349058801996","2,43394642692527","POINT (2.43394642692527 41.5349058801996)"
"Sophora japonica","41,5347747899305","2,43409970580506","POINT (2.43409970580506 41.5347747899305)"
"Sophora japonica","41,5346436995409","2,43425298418427","POINT (2.43425298418427 41.5346436995409)"
"Firminiana simplex","41,5338248400649","2,4326191975701","POINT (2.4326191975701 41.5338248400649)"
"Olea europaea","41,5339047855619","2,43255392549709","POINT (2.43255392549709 41.5339047855619)"
"Prunus cerasifera","41,5331707351551","2,43691943085051","POINT (2.43691943085051 41.5331707351551)"
"Prunus cerasifera","41,5332659062888","2,43704321793259","POINT (2.43704321793259 41.5332659062888)"
"Prunus cerasifera","41,5333520124155","2,4371568004482","POINT (2.4371568004482 41.5333520124155)"
"Prunus cerasifera","41,533444161674","2,43727718665046","POINT (2.43727718665046 41.533444161674)"
"Ulmus pumila","41,5326906346198","2,437382308233","POINT (2.437382308233 41.5326906346198)"
"Grevillea robusta","41,5345364100066","2,4387907552341","POINT (2.4387907552341 41.5345364100066)"
"Grevillea robusta","41,534494932397","2,43885312314141","POINT (2.43885312314141 41.534494932397)"
"Arbutus unedo","41,5383751708929","2,43925325100159","POINT (2.43925325100159 41.5383751708929)"
"Prunus serrulata ´Kanzan´","41,5363194953654","2,43541244380114","POINT (2.43541244380114 41.5363194953654)"
"Prunus serrulata ´Kanzan´","41,536352665511","2,43549416923717","POINT (2.43549416923717 41.536352665511)"
"Prunus serrulata ´Kanzan´","41,5363803625403","2,4355615608616","POINT (2.4355615608616 41.5363803625403)"
"Prunus serrulata ´Kanzan´","41,5364135325799","2,4356432863314","POINT (2.4356432863314 41.5364135325799)"
"Cercis siliquastrum","41,5360836931004","2,43587154244561","POINT (2.43587154244561 41.5360836931004)"
"Cercis siliquastrum","41,5361250323734","2,43593705518545","POINT (2.43593705518545 41.5361250323734)"
"Cercis siliquastrum","41,5361622756949","2,43599361539223","POINT (2.43599361539223 41.5361622756949)"
"Brachychiton acerifolium","41,5382632493214","2,4328532363926","POINT (2.4328532363926 41.5382632493214)"
"Brachychiton acerifolium","41,5383091316865","2,43288477333975","POINT (2.43288477333975 41.5383091316865)"
"Brachychiton acerifolium","41,5383563779795","2,43291899488332","POINT (2.43291899488332 41.5383563779795)"
"Brachychiton acerifolium","41,5383067835488","2,43282484991862","POINT (2.43282484991862 41.5383067835488)"
"Brachychiton acerifolium","41,5383526255567","2,43285899527921","POINT (2.43285899527921 41.5383526255567)"
"Pinus pinea","41,5385750745749","2,43356334613941","POINT (2.43356334613941 41.5385750745749)"
"Pinus pinea","41,5385904075814","2,4336436712024","POINT (2.4336436712024 41.5385904075814)"
"Catalpa bignonioides","41,5364316873672","2,42998216248465","POINT (2.42998216248465 41.5364316873672)"
"Catalpa bignonioides","41,5364474967159","2,43007310459981","POINT (2.43007310459981 41.5364474967159)"
"Platanus hispanica  (X) ´Acerifolia´","41,5364214390038","2,43015510738202","POINT (2.43015510738202 41.5364214390038)"
"Platanus hispanica  (X) ´Acerifolia´","41,5364144351985","2,43009771858612","POINT (2.43009771858612 41.5364144351985)"
"Platanus hispanica  (X) ´Acerifolia´","41,5364736065117","2,43048871551944","POINT (2.43048871551944 41.5364736065117)"
"Celtis australis","41,5365116829496","2,43059645406004","POINT (2.43059645406004 41.5365116829496)"
"Celtis australis","41,5366331553839","2,43062868107402","POINT (2.43062868107402 41.5366331553839)"
"Celtis australis","41,5367114395445","2,43067318414205","POINT (2.43067318414205 41.5367114395445)"
"Celtis australis","41,5368023515581","2,43085809964201","POINT (2.43085809964201 41.5368023515581)"
"Celtis australis","41,5368190597859","2,43094836778986","POINT (2.43094836778986 41.5368190597859)"
"Celtis australis","41,5368195608928","2,43104427738683","POINT (2.43104427738683 41.5368195608928)"
"Celtis australis","41,5368214123563","2,43115624796333","POINT (2.43115624796333 41.5368214123563)"
"Celtis australis","41,5367338253553","2,43130587549784","POINT (2.43130587549784 41.5367338253553)"
"Celtis australis","41,53667702983","2,43136238401481","POINT (2.43136238401481 41.53667702983)"
"Firminiana simplex","41,5350782528689","2,43189664049902","POINT (2.43189664049902 41.5350782528689)"
"Firminiana simplex","41,5361673275584","2,43386932454104","POINT (2.43386932454104 41.5361673275584)"
"Cercis siliquastrum","41,5355782184746","2,43516640069394","POINT (2.43516640069394 41.5355782184746)"
"Cercis siliquastrum","41,5356151649386","2,43521493414482","POINT (2.43521493414482 41.5356151649386)"
"Tipuana tipu","41,5425155184416","2,42075026508642","POINT (2.42075026508642 41.5425155184416)"
"Tipuana tipu","41,5424314663866","2,42069946376116","POINT (2.42069946376116 41.5424314663866)"
"Tipuana tipu","41,5423305105963","2,42063263305544","POINT (2.42063263305544 41.5423305105963)"
"Tipuana tipu","41,5422175491718","2,42057614113717","POINT (2.42057614113717 41.5422175491718)"
"Tipuana tipu","41,5436741709407","2,4219278707986","POINT (2.4219278707986 41.5436741709407)"
"Tipuana tipu","41,5436205617513","2,42184057604551","POINT (2.42184057604551 41.5436205617513)"
"Tipuana tipu","41,5435615297357","2,42174930978089","POINT (2.42174930978089 41.5435615297357)"
"Tipuana tipu","41,5434950827193","2,42164872659896","POINT (2.42164872659896 41.5434950827193)"
"Tipuana tipu","41,543425082247","2,4215447107962","POINT (2.4215447107962 41.543425082247)"
"Tipuana tipu","41,5433750449784","2,42146457630638","POINT (2.42146457630638 41.5433750449784)"
"Tipuana tipu","41,5432954847857","2,4213397586058","POINT (2.4213397586058 41.5432954847857)"
"Tipuana tipu","41,5432159182062","2,42121369899067","POINT (2.42121369899067 41.5432159182062)"
"Tipuana tipu","41,5431481896877","2,42112695558956","POINT (2.42112695558956 41.5431481896877)"
"Tipuana tipu","41,5426831717296","2,42074589996618","POINT (2.42074589996618 41.5426831717296)"
"Tipuana tipu","41,5429436765963","2,42093015785393","POINT (2.42093015785393 41.5429436765963)"
"Tipuana tipu","41,5428481671407","2,42085690432836","POINT (2.42085690432836 41.5428481671407)"
"Tipuana tipu","41,5427553166981","2,4207948385877","POINT (2.4207948385877 41.5427553166981)"
"Ligustrum lucidum","41,540456742844","2,42305226780747","POINT (2.42305226780747 41.540456742844)"
"Ligustrum lucidum","41,5404120127436","2,42302888408733","POINT (2.42302888408733 41.5404120127436)"
"Ligustrum lucidum","41,5403693717321","2,42301806628699","POINT (2.42301806628699 41.5403693717321)"
"Ligustrum lucidum","41,5404662275741","2,42312044925218","POINT (2.42312044925218 41.5404662275741)"
"Ligustrum lucidum","41,540416162261","2,4230990162583","POINT (2.4230990162583 41.540416162261)"
"Ligustrum lucidum","41,540375560338","2,42307929697188","POINT (2.42307929697188 41.540375560338)"
"Platanus hispanica  (X) ´Acerifolia´","41,5404917280459","2,4209599408306","POINT (2.4209599408306 41.5404917280459)"
"Platanus hispanica  (X) ´Acerifolia´","41,5406851345888","2,42102619208881","POINT (2.42102619208881 41.5406851345888)"
"Platanus hispanica  (X) ´Acerifolia´","41,540604691518","2,42089193917247","POINT (2.42089193917247 41.540604691518)"
"Platanus hispanica  (X) ´Acerifolia´","41,5405284397045","2,42091944973619","POINT (2.42091944973619 41.5405284397045)"
"Platanus hispanica  (X) ´Acerifolia´","41,5403356341531","2,42101797671614","POINT (2.42101797671614 41.5403356341531)"
"Platanus hispanica  (X) ´Acerifolia´","41,5402513056297","2,42105095237624","POINT (2.42105095237624 41.5402513056297)"
"Platanus hispanica  (X) ´Acerifolia´","41,5401945972913","2,42107019820156","POINT (2.42107019820156 41.5401945972913)"
"Platanus hispanica  (X) ´Acerifolia´","41,5401339003829","2,42110206409305","POINT (2.42110206409305 41.5401339003829)"
"Platanus hispanica  (X) ´Acerifolia´","41,5404348015751","2,4209812730487","POINT (2.4209812730487 41.5404348015751)"
"Platanus hispanica  (X) ´Acerifolia´","41,5411615883929","2,42054928486172","POINT (2.42054928486172 41.5411615883929)"
"Liquidambar styraciflua","41,5406844745542","2,42258516594536","POINT (2.42258516594536 41.5406844745542)"
"Ligustrum lucidum","41,5388496720478","2,42209189951009","POINT (2.42209189951009 41.5388496720478)"
"Liquidambar styraciflua","41,5406672430971","2,42265948629723","POINT (2.42265948629723 41.5406672430971)"
"Liquidambar styraciflua","41,5406454241375","2,42276171322649","POINT (2.42276171322649 41.5406454241375)"
"Liquidambar styraciflua","41,540616244331","2,42287748880863","POINT (2.42287748880863 41.540616244331)"
"Liquidambar styraciflua","41,5406009709865","2,4229383083238","POINT (2.4229383083238 41.5406009709865)"
"Liquidambar styraciflua","41,540585058369","2,42300632451485","POINT (2.42300632451485 41.540585058369)"
"Liquidambar styraciflua","41,5405852492858","2,42345067773784","POINT (2.42345067773784 41.5405852492858)"
"Liquidambar styraciflua","41,540570525553","2,42351830918529","POINT (2.42351830918529 41.540570525553)"
"Liquidambar styraciflua","41,5405578683753","2,4235940124033","POINT (2.4235940124033 41.5405578683753)"
"Liquidambar styraciflua","41,5405317568481","2,42372115562286","POINT (2.42372115562286 41.5405317568481)"
"Liquidambar styraciflua","41,5405170104365","2,42378429269562","POINT (2.42378429269562 41.5405170104365)"
"Liquidambar styraciflua","41,5405511767225","2,42316782788171","POINT (2.42316782788171 41.5405511767225)"
"Liquidambar styraciflua","41,5405332951303","2,42322716148989","POINT (2.42322716148989 41.5405332951303)"
"Liquidambar styraciflua","41,540520820567","2,42328734592","POINT (2.42328734592 41.540520820567)"
"Liquidambar styraciflua","41,5405089807262","2,42333943466323","POINT (2.42333943466323 41.5405089807262)"
"Ligustrum lucidum","41,5390266201968","2,42129753523956","POINT (2.42129753523956 41.5390266201968)"
"Ligustrum lucidum","41,5390063427707","2,42138602263655","POINT (2.42138602263655 41.5390063427707)"
"Ligustrum lucidum","41,5389671293999","2,42156118769122","POINT (2.42156118769122 41.5389671293999)"
"Ligustrum lucidum","41,5389449116971","2,42166677074115","POINT (2.42166677074115 41.5389449116971)"
"Ligustrum lucidum","41,5389123736392","2,42180821957636","POINT (2.42180821957636 41.5389123736392)"
"Ligustrum lucidum","41,5388925345649","2,42190119710152","POINT (2.42190119710152 41.5388925345649)"
"Ligustrum lucidum","41,5388706920457","2,42199868675285","POINT (2.42199868675285 41.5388706920457)"
"Ligustrum lucidum","41,5388294792769","2,42218173396772","POINT (2.42218173396772 41.5388294792769)"
"Ligustrum lucidum","41,5388086178893","2,422272922622","POINT (2.422272922622 41.5388086178893)"
"Ligustrum lucidum","41,5387897733569","2,42236229553625","POINT (2.42236229553625 41.5387897733569)"
"Ligustrum lucidum","41,5387689253672","2,42245618056052","POINT (2.42245618056052 41.5387689253672)"
"Ligustrum lucidum","41,5387501655966","2,42249521604238","POINT (2.42249521604238 41.5387501655966)"
"Citrus aurantium","41,5395864937458","2,42149652788082","POINT (2.42149652788082 41.5395864937458)"
"Citrus aurantium","41,5395651305532","2,42158588911645","POINT (2.42158588911645 41.5395651305532)"
"Citrus aurantium","41,5395437672906","2,42167525029396","POINT (2.42167525029396 41.5395437672906)"
"Citrus aurantium","41,5395224038675","2,42176461129429","POINT (2.42176461129429 41.5395224038675)"
"Citrus aurantium","41,5395010404652","2,42185397235558","POINT (2.42185397235558 41.5395010404652)"
"Citrus aurantium","41,5394614293706","2,42203266656215","POINT (2.42203266656215 41.5394614293706)"
"Citrus aurantium","41,539436568638","2,42213479718452","POINT (2.42213479718452 41.539436568638)"
"Citrus aurantium","41,539411707814","2,42223692772958","POINT (2.42223692772958 41.539411707814)"
"Citrus aurantium","41,5393868468994","2,42233905831722","POINT (2.42233905831722 41.5393868468994)"
"Citrus aurantium","41,5393619858928","2,42244118870766","POINT (2.42244118870766 41.5393619858928)"
"Citrus aurantium","41,5393371247949","2,4225433190208","POINT (2.4225433190208 41.5393371247949)"
"Citrus aurantium","41,5393063481817","2,42267786148809","POINT (2.42267786148809 41.5393063481817)"
"Citrus aurantium","41,5392590614828","2,42275232591752","POINT (2.42275232591752 41.5392590614828)"
"Ulmus pumila ´Umbraculifera´","41,5377377417258","2,42261001111319","POINT (2.42261001111319 41.5377377417258)"
"Melia azedarach","41,5373301669575","2,42121725460362","POINT (2.42121725460362 41.5373301669575)"
"Prunus cerasifera","41,5362793350894","2,4230445372079","POINT (2.4230445372079 41.5362793350894)"
"Platanus hispanica  (X) ´Acerifolia´","41,5362213352909","2,42308535830042","POINT (2.42308535830042 41.5362213352909)"
"Platanus hispanica  (X) ´Acerifolia´","41,5354624938254","2,42226971735262","POINT (2.42226971735262 41.5354624938254)"
"Platanus hispanica  (X) ´Acerifolia´","41,5350302318455","2,42298309202879","POINT (2.42298309202879 41.5350302318455)"
"Platanus hispanica  (X) ´Acerifolia´","41,5349948361091","2,42305419118342","POINT (2.42305419118342 41.5349948361091)"
"Platanus hispanica  (X) ´Acerifolia´","41,5349618819944","2,4228706045245","POINT (2.4228706045245 41.5349618819944)"
"Platanus hispanica  (X) ´Acerifolia´","41,5349953448454","2,42283491564141","POINT (2.42283491564141 41.5349953448454)"
"Cupressus sempervirens ´Europa Gold´","41,539398901147","2,42622757512752","POINT (2.42622757512752 41.539398901147)"
"Yucca elephantipes","41,540599651112","2,44629362607867","POINT (2.44629362607867 41.540599651112)"
"Ficus nitida","41,5369669259128","2,4396984853675","POINT (2.4396984853675 41.5369669259128)"
"Platanus hispanica  (X) ´Acerifolia´","41,5388204436479","2,42687035933219","POINT (2.42687035933219 41.5388204436479)"
"Platanus hispanica  (X) ´Acerifolia´","41,5389345701827","2,42698719471028","POINT (2.42698719471028 41.5389345701827)"
"Platanus hispanica  (X) ´Acerifolia´","41,5390459909329","2,42710315550414","POINT (2.42710315550414 41.5390459909329)"
"Platanus hispanica  (X) ´Acerifolia´","41,5391614947316","2,42722537278048","POINT (2.42722537278048 41.5391614947316)"
"Platanus hispanica  (X) ´Acerifolia´","41,5392756478517","2,42734760240449","POINT (2.42734760240449 41.5392756478517)"
"Platanus hispanica  (X) ´Acerifolia´","41,5394400428833","2,4275233219706","POINT (2.4275233219706 41.5394400428833)"
"Tipuana tipu","41,5363354539525","2,42815889764934","POINT (2.42815889764934 41.5363354539525)"
"Photinia serrulata","41,5362404197475","2,42757561587954","POINT (2.42757561587954 41.5362404197475)"
"Photinia serrulata","41,5362811421532","2,42753509815417","POINT (2.42753509815417 41.5362811421532)"
"Photinia serrulata","41,5363184968026","2,42749640774237","POINT (2.42749640774237 41.5363184968026)"
"Photinia serrulata","41,5363619070356","2,42745316983176","POINT (2.42745316983176 41.5363619070356)"
"Tipuana tipu","41,5366922338996","2,42761657422144","POINT (2.42761657422144 41.5366922338996)"
"Tipuana tipu","41,5366642236229","2,42765448850335","POINT (2.42765448850335 41.5366642236229)"
"Tipuana tipu","41,5366308689207","2,42770413487928","POINT (2.42770413487928 41.5366308689207)"
"Tipuana tipu","41,5365968522032","2,42775648343217","POINT (2.42775648343217 41.5365968522032)"
"Melia azedarach","41,5363294531499","2,42865597596336","POINT (2.42865597596336 41.5363294531499)"
"Melia azedarach","41,5364479598048","2,42867503891985","POINT (2.42867503891985 41.5364479598048)"
"Melia azedarach","41,5365082663102","2,4286614536355","POINT (2.4286614536355 41.5365082663102)"
"Melia azedarach","41,5365712517663","2,42864335056302","POINT (2.42864335056302 41.5365712517663)"
"Melia azedarach","41,5366383069116","2,42862880699121","POINT (2.42862880699121 41.5366383069116)"
"Melia azedarach","41,5367613869166","2,42860837727618","POINT (2.42860837727618 41.5367613869166)"
"Melia azedarach","41,5368244170191","2,42859926209377","POINT (2.42859926209377 41.5368244170191)"
"Melia azedarach","41,5368800408388","2,42859470628627","POINT (2.42859470628627 41.5368800408388)"
"Melia azedarach","41,5369442027409","2,42854153783133","POINT (2.42854153783133 41.5369442027409)"
"Platanus hispanica  (X) ´Acerifolia´","41,5362540924335","2,42910577460303","POINT (2.42910577460303 41.5362540924335)"
"Platanus hispanica  (X) ´Acerifolia´","41,536266460482","2,42918570964115","POINT (2.42918570964115 41.536266460482)"
"Platanus hispanica  (X) ´Acerifolia´","41,5362829739767","2,42928448388731","POINT (2.42928448388731 41.5362829739767)"
"Platanus hispanica  (X) ´Acerifolia´","41,5362932758033","2,42935634777473","POINT (2.42935634777473 41.5362932758033)"
"Platanus hispanica  (X) ´Acerifolia´","41,5363084118464","2,42944974108843","POINT (2.42944974108843 41.5363084118464)"
"Platanus hispanica  (X) ´Acerifolia´","41,5363494305646","2,4297235728267","POINT (2.4297235728267 41.5363494305646)"
"Platanus hispanica  (X) ´Acerifolia´","41,5363260062598","2,42953147577464","POINT (2.42953147577464 41.5363260062598)"
"Platanus hispanica  (X) ´Acerifolia´","41,5363370455725","2,42961591694673","POINT (2.42961591694673 41.5363370455725)"
"Platanus hispanica  (X) ´Acerifolia´","41,5363432284116","2,42967433461731","POINT (2.42967433461731 41.5363432284116)"
"Platanus hispanica  (X) ´Acerifolia´","41,5359467728834","2,42767110019765","POINT (2.42767110019765 41.5359467728834)"
"Platanus hispanica  (X) ´Acerifolia´","41,5359770150034","2,42775786262447","POINT (2.42775786262447 41.5359770150034)"
"Platanus hispanica  (X) ´Acerifolia´","41,536008405786","2,42783499619718","POINT (2.42783499619718 41.536008405786)"
"Platanus hispanica  (X) ´Acerifolia´","41,5360338977065","2,42791722797048","POINT (2.42791722797048 41.5360338977065)"
"Platanus hispanica  (X) ´Acerifolia´","41,53606620983","2,4280123933205","POINT (2.4280123933205 41.53606620983)"
"Platanus hispanica  (X) ´Acerifolia´","41,5360995502701","2,4281785574556","POINT (2.4281785574556 41.5360995502701)"
"Platanus hispanica  (X) ´Acerifolia´","41,53612102122","2,42826662785138","POINT (2.42826662785138 41.53612102122)"
"Platanus hispanica  (X) ´Acerifolia´","41,5361475991581","2,42843105400945","POINT (2.42843105400945 41.5361475991581)"
"Platanus hispanica  (X) ´Acerifolia´","41,5361629473709","2,42851019025173","POINT (2.42851019025173 41.5361629473709)"
"Tipuana tipu","41,5352743684016","2,42658624880908","POINT (2.42658624880908 41.5352743684016)"
"Tipuana tipu","41,5353068885018","2,4266612901244","POINT (2.4266612901244 41.5353068885018)"
"Tipuana tipu","41,5353584038385","2,42671318279947","POINT (2.42671318279947 41.5353584038385)"
"Tipuana tipu","41,5354122902011","2,42676861040196","POINT (2.42676861040196 41.5354122902011)"
"Tipuana tipu","41,5354662461007","2,42681874741864","POINT (2.42681874741864 41.5354662461007)"
"Tipuana tipu","41,5355167483734","2,4268724897293","POINT (2.4268724897293 41.5355167483734)"
"Tipuana tipu","41,5355725822092","2,42693524595365","POINT (2.42693524595365 41.5355725822092)"
"Celtis australis","41,5587881366575","2,44907607355287","POINT (2.44907607355287 41.5587881366575)"
"Celtis australis","41,5591535785881","2,44905747158227","POINT (2.44905747158227 41.5591535785881)"
"Celtis australis","41,5591660424447","2,44927330992836","POINT (2.44927330992836 41.5591660424447)"
"Celtis australis","41,5592375334345","2,44916277116399","POINT (2.44916277116399 41.5592375334345)"
"Cupressus sempervirens ´Europa Gold´","41,5520965795775","2,44052219264497","POINT (2.44052219264497 41.5520965795775)"
"Celtis australis","41,5586584127333","2,44915481301554","POINT (2.44915481301554 41.5586584127333)"
"Celtis australis","41,5585805769759","2,44915309029828","POINT (2.44915309029828 41.5585805769759)"
"Celtis australis","41,5585011791104","2,44916197532642","POINT (2.44916197532642 41.5585011791104)"
"Celtis australis","41,5584199108298","2,44917412386951","POINT (2.44917412386951 41.5584199108298)"
"Celtis australis","41,5583416780764","2,44918523447755","POINT (2.44918523447755 41.5583416780764)"
"Celtis australis","41,5582603807067","2,44919131103194","POINT (2.44919131103194 41.5582603807067)"
"Celtis australis","41,5581821381654","2,4492003977771","POINT (2.4492003977771 41.5581821381654)"
"Celtis australis","41,5580992298322","2,4492101299732","POINT (2.4492101299732 41.5580992298322)"
"Celtis australis","41,5580191925978","2,44922298357344","POINT (2.44922298357344 41.5580191925978)"
"Celtis australis","41,5579383807262","2,44923280782497","POINT (2.44923280782497 41.5579383807262)"
"Celtis australis","41,5578636447609","2,44924156834665","POINT (2.44924156834665 41.5578636447609)"
"Celtis australis","41,5577782674709","2,4492504191853","POINT (2.4492504191853 41.5577782674709)"
"Celtis australis","41,5576990049517","2,44926630221216","POINT (2.44926630221216 41.5576990049517)"
"Celtis australis","41,5576159127871","2,44927614559419","POINT (2.44927614559419 41.5576159127871)"
"Celtis australis","41,5575396638943","2,44928643685799","POINT (2.44928643685799 41.5575396638943)"
"Celtis australis","41,5574607837465","2,4493028225318","POINT (2.4493028225318 41.5574607837465)"
"Celtis australis","41,557375825261","2,44931976563649","POINT (2.44931976563649 41.557375825261)"
"Celtis australis","41,5572924160359","2,44934276750961","POINT (2.44934276750961 41.5572924160359)"
"Celtis australis","41,5572258023471","2,4493622082129","POINT (2.4493622082129 41.5572258023471)"
"Celtis australis","41,5571595077891","2,44938036939694","POINT (2.44938036939694 41.5571595077891)"
