CODI_INTERN,TIPUS_OCUPACIO,DATA_INICI,DATA_FI,DURADA,LAT,LNG,WKT
"5120700909439369107130","TERRASSES DE BAR","19/02/2015","31/12/2019","365","41.5480556862807","2.44122732823904","POINT (2.44122732823904 41.5480556862807)"
"5120700910469496107130","TERRASSES DE BAR","03/05/2013","16/09/2040","365","41.5513322819558","2.44313645628667","POINT (2.44313645628667 41.5513322819558)"
"5120700910480621607130","TERRASSES DE BAR","02/05/2013","26/08/2040","365","41.5377796278535","2.42575827373998","POINT (2.42575827373998 41.5377796278535)"
"5120700909873655107130","TERRASSES DE BAR","22/10/2012","07/03/2040","365","41.5382527634487","2.42698004904869","POINT (2.42698004904869 41.5382527634487)"
"5120700910472230607130","TERRASSES DE BAR","07/05/2013","16/09/2040","365","41.5505513625174","2.43899762446685","POINT (2.43899762446685 41.5505513625174)"
"5120700910472241107130","TERRASSES DE BAR","07/05/2013","16/09/2040","365","41.5338280460709","2.43245283842189","POINT (2.43245283842189 41.5338280460709)"
"5120700909438717107130","TERRASSES DE BAR","22/06/2011","05/11/2038","365","41.545023490402","2.43725489518349","POINT (2.43725489518349 41.545023490402)"
"5120700910481247107130","TERRASSES DE BAR","07/05/2013","26/08/2040","365","41.5362265333983","2.42270685101995","POINT (2.42270685101995 41.5362265333983)"
"5120700909425703607130","TERRASSES DE BAR","16/01/2013","31/12/2018","365","41.5350678098705","2.44229519458333","POINT (2.44229519458333 41.5350678098705)"
"5120700910469642607130","TERRASSES DE BAR","03/05/2013","16/09/2040","365","41.5514024101294","2.43967356612579","POINT (2.43967356612579 41.5514024101294)"
"5120700910539643607130","RESERVES D' ESTACIONAMENT","01/08/2013","15/12/2040","365","41.5397985619822","2.4446730140128","POINT (2.4446730140128 41.5397985619822)"
"5120700910473016607130","TERRASSES DE BAR","08/05/2013","21/09/2040","365","41.5457233601662","2.4366809949445","POINT (2.4366809949445 41.5457233601662)"
"5120700910472188607130","TERRASSES DE BAR","07/05/2013","16/09/2040","365","41.5505531269063","2.43899006396158","POINT (2.43899006396158 41.5505531269063)"
"5120700909566876607130","ACTES CULTURALS","27/06/2012","30/06/2018","365","41.5424782919788","2.44711307995559","POINT (2.44711307995559 41.5424782919788)"
"5120700909775436607130","TERRASSES DE BAR","24/07/2012","08/12/2039","365","41.5541077243883","2.43960801044285","POINT (2.43960801044285 41.5541077243883)"
"5120700911198902607130","TERRASSES DE BAR","01/05/2014","31/12/2018","365","41.5408569722605","2.44410382983259","POINT (2.44410382983259 41.5408569722605)"
"5120700911219612107130","TERRASSES DE BAR","11/06/2014","31/12/2018","365","41.5535867854375","2.43977200678421","POINT (2.43977200678421 41.5535867854375)"
"5120700911077955607130","TERRASSES DE BAR","15/04/2014","31/12/2018","365","41.5428547607875","2.43875595355312","POINT (2.43875595355312 41.5428547607875)"
"5120700911227679607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5365994215454","2.42737967256104","POINT (2.42737967256104 41.5365994215454)"
"5120700911207695607130","TERRASSES DE BAR","30/05/2014","31/12/2018","365","41.5505478177013","2.43900139341492","POINT (2.43900139341492 41.5505478177013)"
"5120700911210861107130","TERRASSES DE BAR","03/06/2014","02/10/2018","365","41.5390148254032","2.42269489168051","POINT (2.42269489168051 41.5390148254032)"
"5120700911223720607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5403845243124","2.43596697561628","POINT (2.43596697561628 41.5403845243124)"
"5120700911105011607130","TERRASSES DE BAR","16/04/2014","31/12/2018","365","41.5384889493592","2.4229592335702","POINT (2.4229592335702 41.5384889493592)"
"5120700911193495107130","TERRASSES DE BAR","19/05/2014","31/12/2018","365","41.5516385621817","2.4419679370232","POINT (2.4419679370232 41.5516385621817)"
"5120700911207960107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5407315190689","2.42284579219857","POINT (2.42284579219857 41.5407315190689)"
"5120700911207704107130","TERRASSES DE BAR","30/05/2014","19/09/2018","365","41.5362819697009","2.42281917592754","POINT (2.42281917592754 41.5362819697009)"
"5120700911246370107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5426022015812","2.44830463229563","POINT (2.44830463229563 41.5426022015812)"
"5120700911039556607130","TERRASSES DE BAR","11/04/2014","31/12/2018","365","41.5404184870048","2.43600756419126","POINT (2.43600756419126 41.5404184870048)"
"5120700911039566107130","TERRASSES DE BAR","10/04/2014","31/12/2018","365","41.5437292923019","2.45497578602515","POINT (2.45497578602515 41.5437292923019)"
"5120700910897201607130","TERRASSES DE BAR","21/03/2014","31/12/2018","365","41.544406312638","2.43080231856705","POINT (2.43080231856705 41.544406312638)"
"5120700911039626107130","TERRASSES DE BAR","10/04/2014","31/12/2018","365","41.5369233609418","2.43122685307013","POINT (2.43122685307013 41.5369233609418)"
"5120700911226864107130","TERRASSES DE BAR","17/06/2014","31/12/2018","365","41.5441548352588","2.42318943892355","POINT (2.42318943892355 41.5441548352588)"
"5120700911058240107130","TERRASSES DE BAR","14/04/2014","31/12/2018","365","41.5373884820788","2.44048859325161","POINT (2.44048859325161 41.5373884820788)"
"5120700911199037607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5431875056732","2.43516093894314","POINT (2.43516093894314 41.5431875056732)"
"5120700911180081607130","TERRASSES DE BAR","01/01/2014","20/06/2018","365","41.5476921605275","2.44594694584295","POINT (2.44594694584295 41.5476921605275)"
"5120700910789122107130","TERRASSES DE BAR","12/02/2014","09/04/2018","365","41.5389435993569","2.44698888228797","POINT (2.44698888228797 41.5389435993569)"
"5120700911216637607130","TERRASSES DE BAR","06/06/2014","31/12/2018","365","41.5435103009834","2.42373629233961","POINT (2.42373629233961 41.5435103009834)"
"5120700911220573607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5437878554058","2.44971530598295","POINT (2.44971530598295 41.5437878554058)"
"5120700911269922607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5368157730671","2.43414878433744","POINT (2.43414878433744 41.5368157730671)"
"5120700911378450107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5459703424254","2.44946577028474","POINT (2.44946577028474 41.5459703424254)"
"5120700911330000107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.544976207382","2.43570011620445","POINT (2.43570011620445 41.544976207382)"
"5120700911365132107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5496063690101","2.44097797762498","POINT (2.44097797762498 41.5496063690101)"
"5120700910883118107130","TERRASSES DE BAR","11/03/2014","31/12/2018","365","41.5345585703461","2.44277740340917","POINT (2.44277740340917 41.5345585703461)"
"5120700911271704607130","TERRASSES DE BAR","31/12/2016","31/12/2040","365","41.5538202941911","2.44578869575545","POINT (2.44578869575545 41.5538202941911)"
"5120700911221980607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5492129369155","2.44878129857416","POINT (2.44878129857416 41.5492129369155)"
"5120700911208807607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5328901084515","2.43547976014074","POINT (2.43547976014074 41.5328901084515)"
"5120700911127924107130","TERRASSES DE BAR","16/04/2014","31/12/2018","365","41.5417301002832","2.43736024613254","POINT (2.43736024613254 41.5417301002832)"
"5120700911196828107130","TERRASSES DE BAR","22/05/2014","31/12/2018","365","41.5403666395154","2.43488714235083","POINT (2.43488714235083 41.5403666395154)"
"5120700911269839107130","INSTAL.LACIÓ I RECOLLIDA DE GUARNIMENTS I SIMILARS","22/07/2014","22/07/2030","365","41.5360500174997","2.45004082668781","POINT (2.45004082668781 41.5360500174997)"
"5120700911089709607130","TERRASSES DE BAR","15/04/2014","26/07/2018","365","41.5395945875386","2.43033958417635","POINT (2.43033958417635 41.5395945875386)"
"5120700911246248607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5401932581939","2.44695204086607","POINT (2.44695204086607 41.5401932581939)"
"5120700911328921107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5406586624765","2.42168487966345","POINT (2.42168487966345 41.5406586624765)"
"5120700911269944607130","TERRASSES DE BAR","04/03/2015","31/12/2019","365","41.5421199123456","2.4385070999793","POINT (2.4385070999793 41.5421199123456)"
"5120700911327894107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5546795200105","2.44194089542104","POINT (2.44194089542104 41.5546795200105)"
"5120700911402129107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5370509161152","2.43345375467517","POINT (2.43345375467517 41.5370509161152)"
"5120700911122043107130","TERRASSES DE BAR","16/04/2014","31/12/2018","365","41.5437939770879","2.44526097160776","POINT (2.44526097160776 41.5437939770879)"
"5120700911223779607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5381376565934","2.44458798974696","POINT (2.44458798974696 41.5381376565934)"
"5120700911135635107130","TERRASSES DE BAR","01/05/2014","31/12/2018","365","41.5413472913611","2.44388295785397","POINT (2.44388295785397 41.5413472913611)"
"5120700911269962107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5453945128721","2.43622986932972","POINT (2.43622986932972 41.5453945128721)"
"5120700910897239607130","TERRASSES DE BAR","21/03/2014","30/06/2018","365","41.549934807582","2.44827793327219","POINT (2.44827793327219 41.549934807582)"
"5120700911248137607130","TERRASSES DE BAR","08/07/2014","09/11/2018","365","41.5535322155969","2.44150497065102","POINT (2.44150497065102 41.5535322155969)"
"5120700911329038107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5541034231327","2.43960308228838","POINT (2.43960308228838 41.5541034231327)"
"5120700911329655607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5406825872044","2.42247043519093","POINT (2.42247043519093 41.5406825872044)"
"5120700911329158107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5383118541212","2.43289685547903","POINT (2.43289685547903 41.5383118541212)"
"5120700911180047107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5388296646526","2.44479661872794","POINT (2.44479661872794 41.5388296646526)"
"5120700911193510107130","TERRASSES DE BAR","19/05/2014","31/12/2018","365","41.5460745901916","2.45263748455899","POINT (2.45263748455899 41.5460745901916)"
"5120700911177092607130","TERRASSES DE BAR","06/05/2014","31/12/2018","365","41.5458897353182","2.44684663863442","POINT (2.44684663863442 41.5458897353182)"
"5120700911402552107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.537299151457","2.44422905807294","POINT (2.44422905807294 41.537299151457)"
"5120700911329225107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5356205245072","2.42369641366748","POINT (2.42369641366748 41.5356205245072)"
"5120700911247976607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5406652771925","2.4513784410136","POINT (2.4513784410136 41.5406652771925)"
"5120700911330072107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5377460763763","2.42110361618093","POINT (2.42110361618093 41.5377460763763)"
"5120700910893939607130","TERRASSES DE BAR","19/03/2014","31/12/2018","365","41.5395340918812","2.44755061705225","POINT (2.44755061705225 41.5395340918812)"
"5120700911328594607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5396993118595","2.42297295419665","POINT (2.42297295419665 41.5396993118595)"
"5120700911328608607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5464519519935","2.45378355225278","POINT (2.45378355225278 41.5464519519935)"
"5120700911218547607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.547419274356","2.44659878168249","POINT (2.44659878168249 41.547419274356)"
"5120700911384905607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.534981464075","2.43555112449345","POINT (2.43555112449345 41.534981464075)"
"5120700911328982607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5487123525603","2.44074385784789","POINT (2.44074385784789 41.5487123525603)"
"5120700910890045607130","TERRASSES DE BAR","17/03/2014","11/06/2018","365","41.5335428135353","2.44279569016354","POINT (2.44279569016354 41.5335428135353)"
"5120700911039533107130","TERRASSES DE BAR","11/04/2014","31/12/2018","365","41.5387274685445","2.42510369567894","POINT (2.42510369567894 41.5387274685445)"
"5120700911179879607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5474454115263","2.44965474129373","POINT (2.44965474129373 41.5474454115263)"
"5120700911216195607130","TERRASSES DE BAR","06/06/2014","31/12/2018","365","41.5454450771846","2.45172275779197","POINT (2.45172275779197 41.5454450771846)"
"5120700911306972607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.544313307039","2.45473366807599","POINT (2.45473366807599 41.544313307039)"
"5120700911365249107130","TERRASSES DE BAR","09/06/2015","31/12/2019","365","41.5451816118826","2.43034717858236","POINT (2.43034717858236 41.5451816118826)"
"5120700911381086107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5333072513286","2.43785313241328","POINT (2.43785313241328 41.5333072513286)"
"5120700911329443107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5481600153572","2.45193021368993","POINT (2.45193021368993 41.5481600153572)"
"5120700911263895107130","TERRASSES DE BAR","17/07/2014","31/12/2018","365","41.533082247683","2.43783631617096","POINT (2.43783631617096 41.533082247683)"
"5120700911329975607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5406349840569","2.43875936771274","POINT (2.43875936771274 41.5406349840569)"
"5120700910795382607130","TERRASSES DE BAR","18/02/2014","31/12/2018","365","41.5389773894239","2.44692558856406","POINT (2.44692558856406 41.5389773894239)"
"5120700911330021607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5475034957616","2.44579491087278","POINT (2.44579491087278 41.5475034957616)"
"5120700911227709107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.532704103294","2.43736829304569","POINT (2.43736829304569 41.532704103294)"
"5120700911411111607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5456401656678","2.44568176858973","POINT (2.44568176858973 41.5456401656678)"
"5120700911216625607130","TERRASSES DE BAR","06/06/2014","15/05/2018","365","41.5403537969339","2.43490081814359","POINT (2.43490081814359 41.5403537969339)"
"5120700911301477607130","TERRASSES DE BAR","05/08/2014","01/11/2018","365","41.532609420805","2.43553320008832","POINT (2.43553320008832 41.532609420805)"
"5120700911124284107130","TERRASSES DE BAR","16/04/2014","31/12/2018","365","41.5410083590821","2.45110954430815","POINT (2.45110954430815 41.5410083590821)"
"5120700910789185107130","TERRASSES DE BAR","12/02/2014","31/12/2018","365","41.5390546129172","2.44710895173977","POINT (2.44710895173977 41.5390546129172)"
"5120700911358635607130","TERRASSES DE BAR","14/07/2015","31/12/2019","365","41.5385674126154","2.44143868809478","POINT (2.44143868809478 41.5385674126154)"
"5120700911195704107130","RESERVES D' ESTACIONAMENT","21/05/2014","31/05/2041","365","41.5453964041345","2.45029815941303","POINT (2.45029815941303 41.5453964041345)"
"5120700911402343107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5385275743089","2.44786515523526","POINT (2.44786515523526 41.5385275743089)"
"5120700914493388607130","TERRASSES DE BAR","24/02/2017","31/12/2021","365","41.543975326611","2.43615597794236","POINT (2.43615597794236 41.543975326611)"
"5120700911538289607130","TERRASSES DE BAR","18/02/2015","31/12/2019","365","41.544477983742","2.43529298670188","POINT (2.43529298670188 41.544477983742)"
"5120700912118400107130","TERRASSES DE BAR","11/06/2015","31/12/2019","365","41.5448260845426","2.43559449120567","POINT (2.43559449120567 41.5448260845426)"
"5120700912051046107130","TERRASSES DE BAR","10/06/2015","31/12/2019","365","41.53632858065","2.44867845841967","POINT (2.44867845841967 41.53632858065)"
"5120700912035614607130","TERRASSES DE BAR","01/04/2015","31/12/2019","365","41.5393959701873","2.4471654022471","POINT (2.4471654022471 41.5393959701873)"
"5120700912156130107130","TERRASSES DE BAR","16/07/2015","31/12/2019","365","41.5449247739775","2.44298118209321","POINT (2.44298118209321 41.5449247739775)"
"5120700912168684107130","TERRASSES DE BAR","29/07/2015","31/12/2019","365","41.5377227451182","2.42772671068247","POINT (2.42772671068247 41.5377227451182)"
"5120700912080915107130","TERRASSES DE BAR","17/07/2018","31/12/2019","365","41.5403511217565","2.44431041489903","POINT (2.44431041489903 41.5403511217565)"
"5120700912020942107130","TERRASSES DE BAR","31/03/2015","31/12/2019","365","41.5444006016215","2.44187766067725","POINT (2.44187766067725 41.5444006016215)"
"5120700912222408107130","TERRASSES DE BAR","18/08/2015","31/12/2019","365","41.5543392754519","2.44093324101542","POINT (2.44093324101542 41.5543392754519)"
"5120700912078147607130","TERRASSES DE BAR","07/05/2015","31/12/2019","365","41.5448785410456","2.44714064295148","POINT (2.44714064295148 41.5448785410456)"
"5120700911537999107130","TERRASSES DE BAR","17/02/2015","31/12/2019","365","41.5490083656542","2.44097648593153","POINT (2.44097648593153 41.5490083656542)"
"5120700912225717107130","RESERVES D' ESTACIONAMENT","09/09/2015","23/01/2043","365","41.5240452791164","2.42927635595709","POINT (2.42927635595709 41.5240452791164)"
"5120700912058309107130","TERRASSES DE BAR","23/04/2015","31/12/2019","365","41.5433237895165","2.4251839455635","POINT (2.4251839455635 41.5433237895165)"
"5120700912058422607130","TERRASSES DE BAR","27/04/2015","31/12/2019","365","41.5325253823799","2.43561692854586","POINT (2.43561692854586 41.5325253823799)"
"5120700912100790107130","TERRASSES DE BAR","04/06/2015","13/09/2018","365","41.5469276302771","2.45197831519993","POINT (2.45197831519993 41.5469276302771)"
"5120700911479309107130","TERRASSES DE BAR","04/04/2016","31/12/2020","365","41.5398459697077","2.445186482092","POINT (2.445186482092 41.5398459697077)"
"5120700912213137107130","TERRASSES DE BAR","27/08/2015","31/12/2019","365","41.547497137468","2.44535001248413","POINT (2.44535001248413 41.547497137468)"
"5120700911565194107130","TERRASSES DE BAR","01/05/2015","31/12/2019","365","41.5497080387028","2.45161268711794","POINT (2.45161268711794 41.5497080387028)"
"5120700912069395107130","LINIES D' AUTOBUSOS","06/05/2015","31/12/2036","365","41.5553128182987","2.42930603608004","POINT (2.42930603608004 41.5553128182987)"
"5120700911479143607130","TERRASSES DE BAR","06/11/2014","31/12/2018","365","41.5406100904257","2.42160531183865","POINT (2.42160531183865 41.5406100904257)"
"5120700912078957607130","TERRASSES DE BAR","12/05/2015","31/12/2019","365","41.5454312040542","2.45192189856937","POINT (2.45192189856937 41.5454312040542)"
"5120700912117788607130","TERRASSES DE BAR","01/06/2015","31/12/2019","365","41.5387523483418","2.42276629680744","POINT (2.42276629680744 41.5387523483418)"
"5120700912058272107130","TERRASSES DE BAR","23/04/2015","31/12/2019","365","41.5508455256912","2.44125987883687","POINT (2.44125987883687 41.5508455256912)"
"5120700912058362107130","TERRASSES DE BAR","23/04/2015","31/12/2019","365","41.5457796813419","2.450014471262","POINT (2.450014471262 41.5457796813419)"
"5120700912135814107130","TERRASSES DE BAR","30/06/2015","31/12/2019","365","41.5448435856325","2.43555262341779","POINT (2.43555262341779 41.5448435856325)"
"5120700912100720107130","TERRASSES DE BAR","05/06/2015","31/12/2019","365","41.5405226398303","2.45173662462843","POINT (2.45173662462843 41.5405226398303)"
"5120700912276522607130","TERRASSES DE BAR","29/10/2015","30/12/2019","365","41.5372654979912","2.43054190558708","POINT (2.43054190558708 41.5372654979912)"
"5120700911620668107130","TERRASSES DE BAR","04/03/2015","04/03/2018","365","41.5396173664013","2.44793272835292","POINT (2.44793272835292 41.5396173664013)"
"5120700912024486107130","TERRASSES DE BAR","18/02/2015","31/12/2019","365","41.541262505196","2.45598310887386","POINT (2.45598310887386 41.541262505196)"
"5120700912300556607130","TERRASSES DE BAR","24/11/2015","31/12/2019","365","41.5395338192164","2.44487464676318","POINT (2.44487464676318 41.5395338192164)"
"5120700911784046107130","TERRASSES DE BAR","17/03/2015","31/12/2019","365","41.5404958483786","2.42424376964232","POINT (2.42424376964232 41.5404958483786)"
"5120700912168698107130","TERRASSES DE BAR","29/07/2015","31/12/2019","365","41.5440419653858","2.44240404599841","POINT (2.44240404599841 41.5440419653858)"
"5120700912233058107130","TERRASSES DE BAR","18/08/2015","31/12/2019","365","41.5448664308598","2.42479363124367","POINT (2.42479363124367 41.5448664308598)"
"5120700912124670607130","TERRASSES DE BAR","11/06/2015","31/12/2019","365","41.5379518477976","2.45148057864084","POINT (2.45148057864084 41.5379518477976)"
"5120700912256030607130","TERRASSES DE BAR","16/10/2015","31/12/2019","365","41.5366373422241","2.44129331337782","POINT (2.44129331337782 41.5366373422241)"
"5120700911474617607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41.5394270888034","2.45475497408874","POINT (2.45475497408874 41.5394270888034)"
"5120700911537687107130","TERRASSES DE BAR","18/02/2015","31/12/2018","365","41.5353234162402","2.4454317737548","POINT (2.4454317737548 41.5353234162402)"
"5120700912090875107130","TERRASSES DE BAR","28/05/2015","31/12/2019","365","41.5391674044906","2.45269186839046","POINT (2.45269186839046 41.5391674044906)"
"5120700912287055607130","TERRASSES DE BAR","17/11/2015","31/12/2019","365","41.545577385793","2.4471622797375","POINT (2.4471622797375 41.545577385793)"
"5120700912300674107130","TERRASSES DE BAR","24/11/2015","08/08/2018","365","41.5405556158202","2.44421108868825","POINT (2.44421108868825 41.5405556158202)"
"5120700911622448607130","TERRASSES DE BAR","04/03/2015","09/08/2018","365","41.5378082378191","2.4220722411094","POINT (2.4220722411094 41.5378082378191)"
"5120700911686002107130","TERRASSES DE BAR","12/03/2015","31/12/2019","365","41.5380601745468","2.44528075138071","POINT (2.44528075138071 41.5380601745468)"
"5120700912124158107130","TERRASSES DE BAR","09/06/2015","31/12/2019","365","41.5460077635592","2.44972355777798","POINT (2.44972355777798 41.5460077635592)"
"5120700912124391607130","TERRASSES DE BAR","11/06/2015","31/12/2019","365","41.5350509534091","2.44128196766327","POINT (2.44128196766327 41.5350509534091)"
"5120700912035374107130","TERRASSES DE BAR","01/04/2015","31/12/2019","365","41.5401310980117","2.44564162444812","POINT (2.44564162444812 41.5401310980117)"
"5120700911472638607130","TERRASSES DE BAR","01/10/2014","31/12/2018","365","41.5365042994158","2.4489146992697","POINT (2.4489146992697 41.5365042994158)"
"5120700911479045607130","TERRASSES DE BAR","01/12/2014","13/01/2018","365","41.5484479591896","2.45224943459934","POINT (2.45224943459934 41.5484479591896)"
"5120700912233003607130","TERRASSES DE BAR","18/08/2015","31/12/2019","365","41.5448667854014","2.42477753648214","POINT (2.42477753648214 41.5448667854014)"
"5120700911473869107130","TERRASSES DE BAR","01/08/2014","31/12/2018","365","41.5432890990247","2.43530101240833","POINT (2.43530101240833 41.5432890990247)"
"5120700912245716607130","CÀRREGA I DESCÀRREGA DE MATERIALS","08/10/2015","21/02/2043","365","41.5484912354753","2.4488405718451","POINT (2.4488405718451 41.5484912354753)"
"5120700914978978607130","TERRASSES DE BAR","14/03/2017","31/12/2021","365","41.5427565605652","2.43467178298389","POINT (2.43467178298389 41.5427565605652)"
"5120700915128398107130","TERRASSES DE BAR","27/03/2017","31/12/2021","365","41.5355949865213","2.44588824907628","POINT (2.44588824907628 41.5355949865213)"
"5120700913666850607130","TERRASSES DE BAR","01/05/2018","30/09/2018","153","41.5365125878531","2.44892360486389","POINT (2.44892360486389 41.5365125878531)"
"5120700913686290607130","TERRASSES DE BAR","01/05/2018","30/09/2018","153","41.5371117109515","2.42484381104183","POINT (2.42484381104183 41.5371117109515)"
"5120700913726970107130","TERRASSES DE BAR","01/05/2018","30/09/2018","153","41.5444854251446","2.43532201111068","POINT (2.43532201111068 41.5444854251446)"
"5120700912835001107130","TERRASSES DE BAR","07/10/2016","31/12/2020","365","41.5538021772065","2.43922926074802","POINT (2.43922926074802 41.5538021772065)"
"5120700912770594107130","TERRASSES DE BAR","18/07/2016","14/09/2018","365","41.534013440786","2.43897226914034","POINT (2.43897226914034 41.534013440786)"
"5120700912822731607130","TERRASSES DE BAR","01/05/2018","30/09/2018","153","41.5477790156361","2.45189565372643","POINT (2.45189565372643 41.5477790156361)"
"5120700913692626607130","GUALS","20/02/2017","20/08/2018","365","41.5439196996517","2.45235930248708","POINT (2.45235930248708 41.5439196996517)"
"5120700914594173107130","RESERVES D' ESTACIONAMENT","13/03/2017","13/06/2018","365","41.5451378522461","2.44917347346333","POINT (2.44917347346333 41.5451378522461)"
"5120700913371547607130","COMERÇ URBÀ","26/11/2017","11/01/2018","47","41.5429952105347","2.43833946911878","POINT (2.43833946911878 41.5429952105347)"
"5120700913727295607130","TERRASSES DE BAR","01/05/2018","30/09/2018","153","41.5471740261057","2.44142468483246","POINT (2.44142468483246 41.5471740261057)"
"5120700914961792607130","TERRASSES DE BAR","14/03/2016","31/12/2021","365","41.5475856634255","2.44822215318535","POINT (2.44822215318535 41.5475856634255)"
"5120700915009140607130","TERRASSES DE BAR","21/03/2017","31/12/2021","365","41.5395503612582","2.42587238689413","POINT (2.42587238689413 41.5395503612582)"
"5120700912834781607130","TERRASSES DE BAR","10/10/2016","12/09/2018","365","41.5486321704534","2.45274383467636","POINT (2.45274383467636 41.5486321704534)"
"5120700914739058107130","TERRASSES DE BAR","01/05/2018","30/09/2018","153","41.5300855399471","2.43564237384576","POINT (2.43564237384576 41.5300855399471)"
"5120700913688103107130","TERRASSES DE BAR","01/01/2017","31/12/2021","365","41.5408593595409","2.42209902447653","POINT (2.42209902447653 41.5408593595409)"
"5120700913680530107130","TERRASSES DE BAR","01/05/2018","30/09/2018","153","41.5367351195071","2.43422351747683","POINT (2.43422351747683 41.5367351195071)"
"5120700915248167607130","TERRASSES DE BAR","05/04/2017","31/12/2021","365","41.5424712861729","2.43413345783323","POINT (2.43413345783323 41.5424712861729)"
"5120700915710589107130","TERRASSES DE BAR","27/04/2017","31/12/2021","365","41.5420079119921","2.43766561078915","POINT (2.43766561078915 41.5420079119921)"
"5120700915710824607130","TERRASSES DE BAR","27/04/2017","31/12/2021","365","41.5395807300885","2.44778160479545","POINT (2.44778160479545 41.5395807300885)"
"5120700915712003107130","TERRASSES DE BAR","27/04/2017","31/12/2021","365","41.5357471649346","2.43155309404486","POINT (2.43155309404486 41.5357471649346)"
"5120700915309160107130","TERRASSES DE BAR","06/04/2017","31/12/2021","365","41.5383157210812","2.4329092758881","POINT (2.4329092758881 41.5383157210812)"
"5120700913632837107130","TERRASSES DE BAR","06/02/2017","31/12/2021","365","41.5374606785398","2.44425384972656","POINT (2.44425384972656 41.5374606785398)"
"5120700915770496607130","TERRASSES DE BAR","28/04/2015","31/12/2021","365","41.5352399462598","2.44740648645745","POINT (2.44740648645745 41.5352399462598)"
"5120700915064334107130","CÀRREGA I DESCÀRREGA DE MATERIALS","29/03/2017","19/03/2019","365","41.549345008301","2.45058499637293","POINT (2.45058499637293 41.549345008301)"
"5120700915476975607130","TERRASSES DE BAR","01/01/2017","31/12/2021","365","41.539419837662","2.44717626135401","POINT (2.44717626135401 41.539419837662)"
"5120700912815655607130","TERRASSES DE BAR","23/09/2016","31/12/2020","365","41.5358496755208","2.43488190758598","POINT (2.43488190758598 41.5358496755208)"
"5120700912770216107130","TERRASSES DE BAR","18/07/2016","31/12/2020","365","41.5419295315506","2.44618976915635","POINT (2.44618976915635 41.5419295315506)"
"5120700913680030607130","TERRASSES DE BAR","09/02/2017","31/12/2021","365","41.5367573679766","2.43419673411947","POINT (2.43419673411947 41.5367573679766)"
"5120700915581018607130","TERRASSES DE BAR","25/04/2017","31/12/2021","365","41.5515699167762","2.44215365277437","POINT (2.44215365277437 41.5515699167762)"
"5120700915581189107130","TERRASSES DE BAR","25/04/2017","31/12/2021","365","41.5477230251755","2.44263585624397","POINT (2.44263585624397 41.5477230251755)"
"5120700915601153607130","TERRASSES DE BAR","26/04/2017","31/12/2021","365","41.5395447488308","2.44754253247435","POINT (2.44754253247435 41.5395447488308)"
"5120700915601158607130","TERRASSES DE BAR","25/04/2017","31/12/2021","365","41.5407850900121","2.44614299376975","POINT (2.44614299376975 41.5407850900121)"
