CODI_ACCES,ADRECA,EPIGRAF_IAE,EPIGRAF_DESC,LAT,LNG,WKT
"100700900091559007130","RONDA de Ramon Turrx, 15","6732","OTROS CAFES Y BARES","41.5443211113439","2.43146747261405","POINT (2.43146747261405 41.5443211113439)"
"100700900091831407130","C. de Dinamarca, 62","9722","SALONES E INSTITUTOS DE BELLEZA","41.5445501062658","2.4301449061118","POINT (2.4301449061118 41.5445501062658)"
"100700900091839007130","RONDA de Leopoldo O'donnell, 54","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5387561806037","2.4332525231162","POINT (2.4332525231162 41.5387561806037)"
"100700900091014207130","RIERA de Figuera Major, 17","6779","OTROS SERV. ALIMENTACION - RESTAURACION","41.5523867844699","2.44051585192451","POINT (2.44051585192451 41.5523867844699)"
"100700900091559007130","RONDA de Ramon Turrx, 15","6732","OTROS CAFES Y BARES","41.5443211113439","2.43146747261405","POINT (2.43146747261405 41.5443211113439)"
"100700900091837607130","RONDA de Leopoldo O'donnell, 60","6461","COM.MEN.TABACOS EN EXPENDIDURIA","41.5388899578692","2.43338985826132","POINT (2.43338985826132 41.5388899578692)"
"100700900091839007130","RONDA de Leopoldo O'donnell, 54","6474","COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2","41.5387561806037","2.4332525231162","POINT (2.4332525231162 41.5387561806037)"
"100700900091022607130","RIERA de Figuera Major, 19","6732","OTROS CAFES Y BARES","41.5524520288227","2.44057149575011","POINT (2.44057149575011 41.5524520288227)"
"100700900091820907130","PTGE. de l'Aneto, 6","6594","COM.MEN.PERIODICOS,LIBROS,ART.PAPELERIA","41.5409911715896","2.43466047161603","POINT (2.43466047161603 41.5409911715896)"
"100700900078495807130","C. de Sant Benet, 63","6597","COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS","41.5380499776296","2.43918012645862","POINT (2.43918012645862 41.5380499776296)"
"100700900091839007130","RONDA de Leopoldo O'donnell, 54","6154","COM.MAY.APAR.Y MAT. ELECTRONICO","41.5387561806037","2.4332525231162","POINT (2.4332525231162 41.5387561806037)"
"100700900090953907130","VIA d'Europa, 34","8321","AGENCIAS DE SEGUROS Y CORREDURIAS","41.5416053563354","2.43508253448124","POINT (2.43508253448124 41.5416053563354)"
"100700900091273107130","C. del Deu de Gener, 12","8321","AGENCIAS DE SEGUROS Y CORREDURIAS","41.5378539983404","2.44187283486992","POINT (2.44187283486992 41.5378539983404)"
"100700900078495807130","C. de Sant Benet, 63","6715","RESTAURANTES DE UN TENEDOR","41.5380499776296","2.43918012645862","POINT (2.43918012645862 41.5380499776296)"
"100700900091855107130","C. de Josep M. Batista i Roca, 21","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5340515804074","2.42722476023708","POINT (2.42722476023708 41.5340515804074)"
"100700900091561607130","VIA d'Europa, 101","834","SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA","41.5442223300191","2.43213243327506","POINT (2.43213243327506 41.5442223300191)"
"100700900091273107130","C. del Deu de Gener, 12","9221","SERV. LIMPIEZA INTERIORES","41.5378539983404","2.44187283486992","POINT (2.44187283486992 41.5378539983404)"
"100700900091295007130","RONDA d'Alfons X el Savi, 47","6131","COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO","41.545805737417","2.44520129216308","POINT (2.44520129216308 41.545805737417)"
"100700900091857107130","C. de Josep M. Batista i Roca, 25","6593","COM.MEN.APARATOS MEDICOS, ORTOPEDICOS","41.5339388025242","2.42704574056611","POINT (2.42704574056611 41.5339388025242)"
"100700900091561607130","VIA d'Europa, 101","834","ODONTOLOGOS","41.5442223300191","2.43213243327506","POINT (2.43213243327506 41.5442223300191)"
"100700900091273107130","C. del Deu de Gener, 12","842","SERVICIOS FINANCIEROS Y CONTABLES","41.5378539983404","2.44187283486992","POINT (2.44187283486992 41.5378539983404)"
"100700900091307607130","C. de Pedro Antonio de Alarcxn, 27","9312","ENSExANZA    OBLIGATORIA(PRIMARIA/SECUNDAR)","41.5438231037532","2.44890320979983","POINT (2.44890320979983 41.5438231037532)"
"100700900091857107130","C. de Josep M. Batista i Roca, 25","436","ACABADO DE TEXTILES","41.5339388025242","2.42704574056611","POINT (2.42704574056611 41.5339388025242)"
"100700900091568407130","VIA d'Europa, 125","5047","INSTALACIONES TELEFONICAS","41.5446824209376","2.43190421326081","POINT (2.43190421326081 41.5446824209376)"
"100700900091558107130","RONDA de Ramon Turrx, 1","5043","INSTALACIONES FRIO Y CALOR","41.5447122870202","2.43153460213984","POINT (2.43153460213984 41.5447122870202)"
"100700900091310007130","C. de las Siete Partidas, 42","9799","OTROS SERVICIOS PERSONALES NCOP","41.546070049265","2.45159986289267","POINT (2.45159986289267 41.546070049265)"
"100700900091860807130","C. de Josep M. Batista i Roca, 29","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5338128806211","2.42684587119921","POINT (2.42684587119921 41.5338128806211)"
"100700900091568407130","VIA d'Europa, 125","6531","COM.MEN.MUEBLES (EXCEPTO OFICINA)","41.5446824209376","2.43190421326081","POINT (2.43190421326081 41.5446824209376)"
"100700900091830607130","C. del Gxnere de Punt, 5","6131","COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO","41.5529760539538","2.45150764976586","POINT (2.45150764976586 41.5529760539538)"
"100700900094785407130","RONDA dels Paxsos Catalans, 45","9429","OTROS SERV. SANITARIOS","41.5542946460627","2.44015916732809","POINT (2.44015916732809 41.5542946460627)"
"100700900094776807130","C. de Fxlix Cucurull, 2","5041","INSTALACIONES ELECTRICAS EN GENERAL","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900092160507130","C. de Pablo Iglesias, 18","6191","COM.MAY. JUGUETES Y ARTICULOS DEPORTE","41.5348097117602","2.4295742296029","POINT (2.4295742296029 41.5348097117602)"
"100700900092441907130","RONDA dels Paxsos Catalans, 15","6553","COM.MEN.CARBURANTES Y ACEITES VEHICULOS","41.5535838808888","2.43789967188096","POINT (2.43789967188096 41.5535838808888)"
"100700900094776807130","C. de Fxlix Cucurull, 2","6533","COM.MEN.ART.MENAJE,FERRETERIA,ADORNO","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900092160507130","C. de Pablo Iglesias, 18","4191","INDUSTRIA DEL PAN Y BOLLERIA","41.5348097117602","2.4295742296029","POINT (2.4295742296029 41.5348097117602)"
"100700900092160507130","C. de Pablo Iglesias, 18","6732","OTROS CAFES Y BARES","41.5348097117602","2.4295742296029","POINT (2.4295742296029 41.5348097117602)"
"100700900094781907130","RONDA dels Paxsos Catalans, 35","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5541177078325","2.43960556319811","POINT (2.43960556319811 41.5541177078325)"
"100700900094776807130","C. de Fxlix Cucurull, 2","9892","SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900092163807130","C. de Josep M. Batista i Roca, 9","3191","TALLERES DE MECANICA EN GENERAL","41.5348930484266","2.42868095513514","POINT (2.42868095513514 41.5348930484266)"
"100700900092160507130","C. de Pablo Iglesias, 18","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5348097117602","2.4295742296029","POINT (2.4295742296029 41.5348097117602)"
"100700900094776807130","C. de Fxlix Cucurull, 2","6533","COM.MEN.ART.MENAJE,FERRETERIA,ADORNO","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900094781907130","RONDA dels Paxsos Catalans, 35","6732","OTROS CAFES Y BARES","41.5541177078325","2.43960556319811","POINT (2.43960556319811 41.5541177078325)"
"100700900092165107130","C. de Josep M. Batista i Roca, 11","6121","COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS","41.5347949900027","2.42848558966089","POINT (2.42848558966089 41.5347949900027)"
"100700900092162507130","C. de Josep M. Batista i Roca, 7","5041","INSTALACIONES ELECTRICAS EN GENERAL","41.5349683363654","2.42883616781027","POINT (2.42883616781027 41.5349683363654)"
"100700900094782607130","RONDA dels Paxsos Catalans, 37","6473","COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2","41.554153515534","2.43971729304942","POINT (2.43971729304942 41.554153515534)"
"100700900094750907130","VIA d'Europa, 182","6541","COM.MEN.VEHICULOS TERRESTRES","41.5488409602336","2.43217046657149","POINT (2.43217046657149 41.5488409602336)"
"100700900092165107130","C. de Josep M. Batista i Roca, 11","6121","COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS","41.5347949900027","2.42848558966089","POINT (2.42848558966089 41.5347949900027)"
"100700900092163807130","C. de Josep M. Batista i Roca, 9","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5348930484266","2.42868095513514","POINT (2.42868095513514 41.5348930484266)"
"100700900094783307130","RONDA dels Paxsos Catalans, 39","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5541879772427","2.43982482346979","POINT (2.43982482346979 41.5541879772427)"
"100700900092411407130","C. d'Alemanya, 54","6732","OTROS CAFES Y BARES","41.5445637244855","2.43049271384854","POINT (2.43049271384854 41.5445637244855)"
"100700900092165107130","C. de Josep M. Batista i Roca, 11","4193","INDUST. ELABORACION MASAS FRITAS","41.5347949900027","2.42848558966089","POINT (2.42848558966089 41.5347949900027)"
"100700900092163807130","C. de Josep M. Batista i Roca, 9","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5348930484266","2.42868095513514","POINT (2.42868095513514 41.5348930484266)"
"100700900094784007130","RONDA dels Paxsos Catalans, 41","6531","COM.MEN.MUEBLES (EXCEPTO OFICINA)","41.554219578911","2.43992387675625","POINT (2.43992387675625 41.554219578911)"
"100700900092411407130","C. d'Alemanya, 54","6732","OTROS CAFES Y BARES","41.5445637244855","2.43049271384854","POINT (2.43049271384854 41.5445637244855)"
"100700900092159007130","C. de Pablo Iglesias, 20","3141","FAB. ART. CARPINTERIA METALICA","41.5346673029568","2.42968157485824","POINT (2.42968157485824 41.5346673029568)"
"100700900092165107130","C. de Josep M. Batista i Roca, 11","463","FAB. SERIE PIEZAS DE CARPINTERIA","41.5347949900027","2.42848558966089","POINT (2.42848558966089 41.5347949900027)"
"100700900094784707130","RONDA dels Paxsos Catalans, 43","6622","COM.MEN.TODA CLASE ART. EN OTROS LOCALES","41.5542531567851","2.44002912303244","POINT (2.44002912303244 41.5542531567851)"
"100700900094776107130","C. de Fxlix Cucurull, 1","6613","COM.MEN.ALMACENES POPULARES","41.5543717153302","2.43934824464217","POINT (2.43934824464217 41.5543717153302)"
"100700900092159007130","C. de Pablo Iglesias, 20","6531","COM.MEN.MUEBLES (EXCEPTO OFICINA)","41.5346673029568","2.42968157485824","POINT (2.42968157485824 41.5346673029568)"
"100700900092436807130","Torrent de les Piques, 73","6474","COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2","41.5539895692087","2.43770741995044","POINT (2.43770741995044 41.5539895692087)"
"100700900091162807130","C. de La Unix, 15","6599","COM.MEN.OTROS PTOS. NCOP","41.537015096734","2.43987771176145","POINT (2.43987771176145 41.537015096734)"
"100700900091175007130","La Riera, 111","6471","COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS","41.5415242736864","2.44380471370462","POINT (2.44380471370462 41.5415242736864)"
"100700900092661907130","C. d'Irlanda, 38","6192","COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS","41.5473568154834","2.42950264508917","POINT (2.42950264508917 41.5473568154834)"
"100700900091973407130","CAMI del Sant Crist, 11","8332","PROMOCION INMOBILIARIA DE EDIFICACIONES","41.5331514210111","2.42631168275689","POINT (2.42631168275689 41.5331514210111)"
"100700900091162807130","C. de La Unix, 15","5043","INSTALACIONES FRIO Y CALOR","41.537015096734","2.43987771176145","POINT (2.43987771176145 41.537015096734)"
"100700900092359007130","PL. d'Espanya, 20","6531","COM.MEN.MUEBLES (EXCEPTO OFICINA)","41.5442462743178","2.44148408134597","POINT (2.44148408134597 41.5442462743178)"
"100700900092675907130","VIA d'Europa, 173","8432","SERV. TEC. DE ARQUITECTURA","41.5484342483322","2.43139542812113","POINT (2.43139542812113 41.5484342483322)"
"100700900091121907130","C. d'Iluro, 51","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5367497792614","2.43988080509839","POINT (2.43988080509839 41.5367497792614)"
"100700900091162807130","C. de La Unix, 15","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.537015096734","2.43987771176145","POINT (2.43987771176145 41.537015096734)"
"100700900092359007130","PL. d'Espanya, 20","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5442462743178","2.44148408134597","POINT (2.44148408134597 41.5442462743178)"
"100700900092675907130","VIA d'Europa, 173","8432","SERV. TEC. DE ARQUITECTURA","41.5484342483322","2.43139542812113","POINT (2.43139542812113 41.5484342483322)"
"100700900091157507130","C. d'Iluro, 49","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5368244440246","2.43981034131163","POINT (2.43981034131163 41.5368244440246)"
"100700900091162807130","C. de La Unix, 15","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.537015096734","2.43987771176145","POINT (2.43987771176145 41.537015096734)"
"100700900092629607130","AV. del Corregiment de Matarx, 72","6422","COM.MEN.CARNICERIAS-CHARCUTERIAS","41.5473799663124","2.4368266396763","POINT (2.4368266396763 41.5473799663124)"
"100700900091968307130","C. de Josep M. Batista i Roca, 31","4392","FAB. FIELTROS, TULES, ENCAJES, ETC.","41.5335385763748","2.42640603235731","POINT (2.42640603235731 41.5335385763748)"
"100700900091440907130","C. del Gxnere de Punt, 9","4351","FAB. GENEROS DE PUNTO EN PIEZA","41.5533812789442","2.45136308485464","POINT (2.45136308485464 41.5533812789442)"
"100700900091164107130","C. de La Unix, 17","6715","RESTAURANTES DE UN TENEDOR","41.5369502405328","2.43978761810887","POINT (2.43978761810887 41.5369502405328)"
"100700900092630407130","C. dels Paxsos Baixos, 30","6595","COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA","41.5470260502625","2.42984345959763","POINT (2.42984345959763 41.5470260502625)"
"100700900091969107130","CAMI del Sant Crist, 13","6159","COM.MAY.OTROS ART. CONSUMO DURADERO NCOP","41.5330568434183","2.42641762299718","POINT (2.42641762299718 41.5330568434183)"
"100700900091975307130","C. de Josep M. Batista i Roca, 33","6179","COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA","41.5334791944583","2.42631170894407","POINT (2.42631170894407 41.5334791944583)"
"100700900088404207130","C. de Pablo Iglesias, 37","4681","FAB. MOBILIARIO DE MADERA PARA EL HOGAR","41.5335821732879","2.43077445478134","POINT (2.43077445478134 41.5335821732879)"
"100700900092391807130","RONDA de Ramon Turrx, 16","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5442114763911","2.43116053182241","POINT (2.43116053182241 41.5442114763911)"
"100700900091969107130","CAMI del Sant Crist, 13","4353","FAB. PRENDAS INTERIORES PUNTO","41.5330568434183","2.42641762299718","POINT (2.42641762299718 41.5330568434183)"
"100700900091995107130","RIERA de Can Soler, 13","4681","FAB. MOBILIARIO DE MADERA PARA EL HOGAR","41.5637607903717","2.448239438514","POINT (2.448239438514 41.5637607903717)"
"100700900088408707130","C. de Pablo Iglesias, 33","3199","TALLERES MECANICOS NCOP","41.5337330306145","2.43066118919774","POINT (2.43066118919774 41.5337330306145)"
"100700900092391807130","RONDA de Ramon Turrx, 16","9339","OTROS ACTIV. ENSExANZA","41.5442114763911","2.43116053182241","POINT (2.43116053182241 41.5442114763911)"
"100700900091973407130","CAMI del Sant Crist, 11","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5331514210111","2.42631168275689","POINT (2.42631168275689 41.5331514210111)"
"100700900091158907130","C. d'Iluro, 53","6597","COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS","41.5366693522721","2.43995670667287","POINT (2.43995670667287 41.5366693522721)"
"100700900091175007130","La Riera, 111","7552","SERV. AL PUBLICO DE AGENCIAS DE VIAJES","41.5415242736864","2.44380471370462","POINT (2.44380471370462 41.5415242736864)"
"100700900092661907130","C. d'Irlanda, 38","8332","PROMOCION INMOBILIARIA DE EDIFICACIONES","41.5473568154834","2.42950264508917","POINT (2.42950264508917 41.5473568154834)"
"100700900091973407130","CAMI del Sant Crist, 11","6545","COM.MEN.DE TODA CLASE DE MAQUINARIA","41.5331514210111","2.42631168275689","POINT (2.42631168275689 41.5331514210111)"
"100700900091161507130","C. de La Unix, 13","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5370592057235","2.4399389850117","POINT (2.4399389850117 41.5370592057235)"
"100700900094949107130","VIA d'Europa, 155","6597","COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS","","",""
"100700900092236207130","VIA d'Europa, 41","6593","COM.MEN.APARATOS MEDICOS, ORTOPEDICOS","41.5427005287148","2.43323617378707","POINT (2.43323617378707 41.5427005287148)"
"100700900092278107130","C. d'Alemanya, 10","6732","OTROS CAFES Y BARES","41.546634687162","2.43123619101342","POINT (2.43123619101342 41.546634687162)"
"100700900094915807130","C. dels Paxsos Baixos, 12","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5474492163876","2.43092435830129","POINT (2.43092435830129 41.5474492163876)"
"100700900094950507130","VIA d'Europa, 159","6524","COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS","41.5473966057044","2.43148916545268","POINT (2.43148916545268 41.5473966057044)"
"100700900092238807130","VIA d'Europa, 45","6715","RESTAURANTES DE UN TENEDOR","41.5427736780278","2.43315749083132","POINT (2.43315749083132 41.5427736780278)"
"100700900092533407130","VIA d'Europa, 24","943","CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.","41.541316091037","2.43532772391105","POINT (2.43532772391105 41.541316091037)"
"100700900094915807130","C. dels Paxsos Baixos, 12","6153","COM. MAY. APARATOS ELECTRODOMESTICOS","41.5474492163876","2.43092435830129","POINT (2.43092435830129 41.5474492163876)"
"100700900092937907130","C. de Dinamarca, 26","6732","OTROS CAFES Y BARES","41.546114421178","2.43011302133122","POINT (2.43011302133122 41.546114421178)"
"100700900092238807130","VIA d'Europa, 45","6715","RESTAURANTES DE UN TENEDOR","41.5427736780278","2.43315749083132","POINT (2.43315749083132 41.5427736780278)"
"100700900094912107130","C. de Manuel Serra i Moret, 29","6779","OTROS SERV. ALIMENTACION - RESTAURACION","41.5316948370444","2.42847456661768","POINT (2.42847456661768 41.5316948370444)"
"100700900092937107130","C. de Sant Josep, 7","9799","OTROS SERVICIOS PERSONALES NCOP","41.5397310366117","2.44385108580991","POINT (2.44385108580991 41.5397310366117)"
"100700900094927207130","CAMI del Sant Crist, 27","6174","COM.MAY. MATERIALES CONSTRUCCION","41.5322637641709","2.42740633793879","POINT (2.42740633793879 41.5322637641709)"
"100700900092516307130","VIA d'Europa, 30","6732","OTROS CAFES Y BARES","41.5414492647828","2.43521484241653","POINT (2.43521484241653 41.5414492647828)"
"100700900092310507130","C. de Dinamarca, 14","5012","CONSTRUCC. COMPLETA OBRAS CIVILES","41.5466589456734","2.43065199539027","POINT (2.43065199539027 41.5466589456734)"
"100700900094927207130","CAMI del Sant Crist, 27","859","ALQUILER OTROS BIENES MUEBLES NCOP","41.5322637641709","2.42740633793879","POINT (2.42740633793879 41.5322637641709)"
"100700900092478707130","C. del Gxnere de Punt, 4","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5526574169062","2.45208983150584","POINT (2.45208983150584 41.5526574169062)"
"100700900092805407130","VIA d'Europa, 181","6592","COM.MEN.MUEBLES Y MAQUINAS DE OFICINA","41.5488165819359","2.43135256074976","POINT (2.43135256074976 41.5488165819359)"
"100700900092579607130","RONDA dels Paxsos Catalans, 14","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","","",""
"100700900092871107130","VIA d'Europa, 57","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5430562297981","2.43288242647627","POINT (2.43288242647627 41.5430562297981)"
"100700900092474607130","C. del Vapor de Can Gordils, 24","436","ACABADO DE TEXTILES","41.5523013141034","2.45285010958445","POINT (2.45285010958445 41.5523013141034)"
"100700900092805407130","VIA d'Europa, 181","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5488165819359","2.43135256074976","POINT (2.43135256074976 41.5488165819359)"
"100700900092580307130","C. de Joan Fuster, 72","6597","COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS","41.5532129633869","2.4376241255749","POINT (2.4376241255749 41.5532129633869)"
"100700900092871807130","PTGE. de Jeroni Boada, 3","9731","SERVICIOS FOTOGRAFICOS","41.5430597452135","2.43272038457317","POINT (2.43272038457317 41.5430597452135)"
"100700900092753107130","C. d'Irlanda, 34","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5471736038691","2.42963305031768","POINT (2.42963305031768 41.5471736038691)"
"100700900092805407130","VIA d'Europa, 181","9339","OTROS ACTIV. ENSExANZA","41.5488165819359","2.43135256074976","POINT (2.43135256074976 41.5488165819359)"
"100700900092580307130","C. de Joan Fuster, 72","6599","COM.MEN.OTROS PTOS. NCOP","41.5532129633869","2.4376241255749","POINT (2.4376241255749 41.5532129633869)"
"100700900094947707130","VIA d'Europa, 151","6542","COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS","41.54714830542","2.43151223109545","POINT (2.43151223109545 41.54714830542)"
"100700900092236207130","VIA d'Europa, 41","3191","TALLERES DE MECANICA EN GENERAL","41.5427005287148","2.43323617378707","POINT (2.43323617378707 41.5427005287148)"
"100700900094863407130","VIA d'Europa, 178","9213","EXTERMINIO ANIMALES DAINOS Y DESIFECC.","41.5486086389347","2.43223703373497","POINT (2.43223703373497 41.5486086389347)"
"100700900092863107130","VIA d'Europa, 53","6198","COMPRA-VENTA DE GANADO","41.5429551249416","2.43297579690082","POINT (2.43297579690082 41.5429551249416)"
"100700900092204807130","C. de Manuel Carrasco i Formiguera, 24","6124","COM.MAY. CARNES,HUEVOS,AVES Y CAZA","41.5337445074806","2.42930984632911","POINT (2.42930984632911 41.5337445074806)"
"100700900092204807130","C. de Manuel Carrasco i Formiguera, 24","9731","SERVICIOS FOTOGRAFICOS","41.5337445074806","2.42930984632911","POINT (2.42930984632911 41.5337445074806)"
"100700900092478707130","C. del Gxnere de Punt, 4","453","CONFECC. TODA CLASE PRENDAS VESTIR","41.5526574169062","2.45208983150584","POINT (2.45208983150584 41.5526574169062)"
"100700900092722107130","C. dels Paxsos Baixos, 20","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5471944232052","2.43027257100429","POINT (2.43027257100429 41.5471944232052)"
"100700900092204807130","C. de Manuel Carrasco i Formiguera, 24","3191","TALLERES DE MECANICA EN GENERAL","41.5337445074806","2.42930984632911","POINT (2.42930984632911 41.5337445074806)"
"100700900092475307130","C. del Vapor de Can Gordils, 26","3162","FAB. ARTICULOS DE FERRETERIA/CERRAJERIA","41.5522672424161","2.45268199533939","POINT (2.45268199533939 41.5522672424161)"
"100700900092474607130","C. del Vapor de Can Gordils, 24","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5523013141034","2.45285010958445","POINT (2.45285010958445 41.5523013141034)"
"100700900094776807130","C. de Fxlix Cucurull, 2","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900092472607130","C. de Manuel Carrasco i Formiguera, 7","6123","COM.MAY.FRUTAS Y VERDURAS","41.5342670879301","2.43097648452185","POINT (2.43097648452185 41.5342670879301)"
"100700900092481207130","C. del Gxnere de Punt, 2","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5523540377972","2.45219955293772","POINT (2.45219955293772 41.5523540377972)"
"100700900092477307130","CAMI de Ca la Madrona, 2","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5531743973853","2.45217472448899","POINT (2.45217472448899 41.5531743973853)"
"100700900094796007130","C. d'Alemanya, 30","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5457812881971","2.43032419086495","POINT (2.43032419086495 41.5457812881971)"
"100700900092476007130","CAMI de Ca la Madrona, 6","4392","FAB. FIELTROS, TULES, ENCAJES, ETC.","41.5532178815737","2.45239291066435","POINT (2.45239291066435 41.5532178815737)"
"100700900092476007130","CAMI de Ca la Madrona, 6","6715","RESTAURANTES DE UN TENEDOR","41.5532178815737","2.45239291066435","POINT (2.45239291066435 41.5532178815737)"
"100700900094776807130","C. de Fxlix Cucurull, 2","8612","ALQUILER LOCALES INDUSTRIALES","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900094796007130","C. d'Alemanya, 30","8495","SERVICIOS RECAD.,REPARTO Y MANIP. CORRES","41.5457812881971","2.43032419086495","POINT (2.43032419086495 41.5457812881971)"
"100700900092722107130","C. dels Paxsos Baixos, 20","6175","COM.MAY. MAQUINARIA PARA MADERA Y METAL","41.5471944232052","2.43027257100429","POINT (2.43027257100429 41.5471944232052)"
"100700900092476007130","CAMI de Ca la Madrona, 6","453","CONFECC. TODA CLASE PRENDAS VESTIR","41.5532178815737","2.45239291066435","POINT (2.45239291066435 41.5532178815737)"
"100700900094776807130","C. de Fxlix Cucurull, 2","6533","COM.MEN.ART.MENAJE,FERRETERIA,ADORNO","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900092204807130","C. de Manuel Carrasco i Formiguera, 24","6515","COM.MEN.PRENDAS ESPECIALES","41.5337445074806","2.42930984632911","POINT (2.42930984632911 41.5337445074806)"
"100700900094817507130","C. de Manuel Carrasco i Formiguera, 26","453","CONFECC. TODA CLASE PRENDAS VESTIR","41.5335617749144","2.42897193214977","POINT (2.42897193214977 41.5335617749144)"
"100700900092477307130","CAMI de Ca la Madrona, 2","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5531743973853","2.45217472448899","POINT (2.45217472448899 41.5531743973853)"
"100700900094776807130","C. de Fxlix Cucurull, 2","9321","ENSExANZA FORMACION PROF. NO SUPERIOR","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900092204807130","C. de Manuel Carrasco i Formiguera, 24","3291","CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.","41.5337445074806","2.42930984632911","POINT (2.42930984632911 41.5337445074806)"
"100700900094817507130","C. de Manuel Carrasco i Formiguera, 26","4822","FAB. ART. ACABADOS MATERIAS PLASTICAS","41.5335617749144","2.42897193214977","POINT (2.42897193214977 41.5335617749144)"
"100700900092478007130","C. del Gxnere de Punt, 6","6135","COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...","41.5529147429828","2.45199651730122","POINT (2.45199651730122 41.5529147429828)"
"100700900094776807130","C. de Fxlix Cucurull, 2","6715","RESTAURANTES DE UN TENEDOR","41.5543763327896","2.4394244071522","POINT (2.4394244071522 41.5543763327896)"
"100700900092204807130","C. de Manuel Carrasco i Formiguera, 24","6732","OTROS CAFES Y BARES","41.5337445074806","2.42930984632911","POINT (2.42930984632911 41.5337445074806)"
"100700900094817507130","C. de Manuel Carrasco i Formiguera, 26","3141","FAB. ART. CARPINTERIA METALICA","41.5335617749144","2.42897193214977","POINT (2.42897193214977 41.5335617749144)"
"100700900092478707130","C. del Gxnere de Punt, 4","453","CONFECC. TODA CLASE PRENDAS VESTIR","41.5526574169062","2.45208983150584","POINT (2.45208983150584 41.5526574169062)"
"100700900092442607130","C. dels Germans Thos i Codina, 43","9321","ENSExANZA FORMACION PROF. NO SUPERIOR","41.5323478154583","2.44134782169532","POINT (2.44134782169532 41.5323478154583)"
"100700900092204807130","C. de Manuel Carrasco i Formiguera, 24","6179","COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA","41.5337445074806","2.42930984632911","POINT (2.42930984632911 41.5337445074806)"
