ZONA,CODI_US,DESCRIPCIO_US,LAT,LNG,WKT
"Usos Sòl","INT","Interior","41,5416200145094","2,44051929516308","POINT (2.44051929516308 41.5416200145094)"
"Usos Sòl","INT","Interior","41,5422517664673","2,44035442439008","POINT (2.44035442439008 41.5422517664673)"
"Usos Sòl","INT","Interior","41,5417294165384","2,44179850557467","POINT (2.44179850557467 41.5417294165384)"
"Usos Sòl","ZV","Zona Verda","41,54589536939","2,44724290850912","POINT (2.44724290850912 41.54589536939)"
"Usos Sòl","ZV","Zona Verda","41,5458905145826","2,44710578827352","POINT (2.44710578827352 41.5458905145826)"
"Usos Sòl","ZV","Zona Verda","41,5458199741783","2,44737832567779","POINT (2.44737832567779 41.5458199741783)"
"Usos Sòl","ESC","Escola","41,5453214265251","2,44753696764916","POINT (2.44753696764916 41.5453214265251)"
"Usos Sòl","EQ","Equipament","41,5442681201054","2,45065716704924","POINT (2.45065716704924 41.5442681201054)"
"Usos Sòl","FONS","Fons","41,5336336688714","2,42171263186658","POINT (2.42171263186658 41.5336336688714)"
"Usos Sòl","ZV","Zona Verda","41,5348754275992","2,4233549149236","POINT (2.4233549149236 41.5348754275992)"
"Usos Sòl","INT","Interior","41,5398024089532","2,42547213466373","POINT (2.42547213466373 41.5398024089532)"
"Usos Sòl","RIERA","Riera","41,5447927290664","2,41402739428176","POINT (2.41402739428176 41.5447927290664)"
"Usos Sòl","RIERA","Riera","41,5453387351133","2,41332760245838","POINT (2.41332760245838 41.5453387351133)"
"Usos Sòl","INT","Interior","41,5314209052655","2,44238842669223","POINT (2.44238842669223 41.5314209052655)"
"Usos Sòl","VIA","Vials","41,5628790819038","2,43804004592427","POINT (2.43804004592427 41.5628790819038)"
"Usos Sòl","VIA","Vials","41,575431258678","2,44942755414469","POINT (2.44942755414469 41.575431258678)"
"Usos Sòl","VIA","Vials","41,574833156228","2,42729028763207","POINT (2.42729028763207 41.574833156228)"
"Usos Sòl","VIA","Vials","41,5766731969296","2,42621878042864","POINT (2.42621878042864 41.5766731969296)"
"Usos Sòl","VIA","Vials","41,5728958850556","2,42569259505197","POINT (2.42569259505197 41.5728958850556)"
"Usos Sòl","VIA","Vials","41,5764723047715","2,42810671333143","POINT (2.42810671333143 41.5764723047715)"
"Usos Sòl","VIA","Vials","41,5735392471234","2,42185527584216","POINT (2.42185527584216 41.5735392471234)"
"Usos Sòl","FONS","Fons","41,5733192947228","2,42032549108961","POINT (2.42032549108961 41.5733192947228)"
"Usos Sòl","INT","Interior","41,5421526054198","2,44159698378745","POINT (2.44159698378745 41.5421526054198)"
"Usos Sòl","INT","Interior","41,5425841604219","2,4414246999486","POINT (2.4414246999486 41.5425841604219)"
"Usos Sòl","INT","Interior","41,5426223014474","2,44263187433051","POINT (2.44263187433051 41.5426223014474)"
"Usos Sòl","INT","Interior","41,5433068697124","2,4422534945268","POINT (2.4422534945268 41.5433068697124)"
"Usos Sòl","INT","Interior","41,5430537143583","2,44124994152224","POINT (2.44124994152224 41.5430537143583)"
"Usos Sòl","ZV","Zona Verda","41,5442634928941","2,45065564343809","POINT (2.45065564343809 41.5442634928941)"
"Usos Sòl","ZV","Zona Verda","41,5452378533845","2,4511888721832","POINT (2.4511888721832 41.5452378533845)"
"Usos Sòl","ZV","Zona Verda","41,5451199607188","2,45249453735472","POINT (2.45249453735472 41.5451199607188)"
"Usos Sòl","INT","Interior","41,5454319307977","2,45102763119038","POINT (2.45102763119038 41.5454319307977)"
"Usos Sòl","INT","Interior","41,5453861890836","2,45239409080942","POINT (2.45239409080942 41.5453861890836)"
"Usos Sòl","INT","Interior","41,5453534420223","2,45326004942889","POINT (2.45326004942889 41.5453534420223)"
"Usos Sòl","INT","Interior","41,5448384542936","2,45141367954987","POINT (2.45141367954987 41.5448384542936)"
"Usos Sòl","PLATJA","Platja","41,5351999424644","2,44902683712103","POINT (2.44902683712103 41.5351999424644)"
"Usos Sòl","INT","Interior","41,5477389766482","2,43801754023725","POINT (2.43801754023725 41.5477389766482)"
"Usos Sòl","TR","Transit Reduït","41,5366717504047","2,42803943224704","POINT (2.42803943224704 41.5366717504047)"
"Usos Sòl","EQ","Equipament","41,542072915666","2,42079049638813","POINT (2.42079049638813 41.542072915666)"
"Usos Sòl","FONS","Fons","41,5737639789594","2,42204030783435","POINT (2.42204030783435 41.5737639789594)"
"Usos Sòl","FONS","Fons","41,5740716875895","2,42291806838315","POINT (2.42291806838315 41.5740716875895)"
"Usos Sòl","FONS","Fons","41,5775303102076","2,43907069248726","POINT (2.43907069248726 41.5775303102076)"
"Usos Sòl","VIA","Vials","41,5672017391133","2,47461603413023","POINT (2.47461603413023 41.5672017391133)"
"Usos Sòl","INT","Interior","41,5428232481477","2,44018043843989","POINT (2.44018043843989 41.5428232481477)"
"Usos Sòl","INT","Interior","41,5434094299726","2,44006345478758","POINT (2.44006345478758 41.5434094299726)"
"Usos Sòl","INT","Interior","41,543760943001","2,44097688042415","POINT (2.44097688042415 41.543760943001)"
"Usos Sòl","INT","Interior","41,5440246510173","2,44182718026574","POINT (2.44182718026574 41.5440246510173)"
"Usos Sòl","TR","Transit Reduït","41,5410420726797","2,44078864024042","POINT (2.44078864024042 41.5410420726797)"
"Usos Sòl","INT","Interior","41,543095974172","2,45096139424403","POINT (2.45096139424403 41.543095974172)"
"Usos Sòl","ZV","Zona Verda","41,5427743650655","2,45016987117041","POINT (2.45016987117041 41.5427743650655)"
"Usos Sòl","ZV","Zona Verda","41,5422979732925","2,44818947846921","POINT (2.44818947846921 41.5422979732925)"
"Usos Sòl","TR","Transit Reduït","41,5421069122879","2,44823480939064","POINT (2.44823480939064 41.5421069122879)"
"Usos Sòl","EQ","Equipament","41,5412607264044","2,44917420790084","POINT (2.44917420790084 41.5412607264044)"
"Usos Sòl","EQ","Equipament","41,5401746836081","2,44926812518656","POINT (2.44926812518656 41.5401746836081)"
"Usos Sòl","INT","Interior","41,5403403964666","2,44175628468974","POINT (2.44175628468974 41.5403403964666)"
"Usos Sòl","ZV","Zona Verda","41,529522467192","2,43526784685669","POINT (2.43526784685669 41.529522467192)"
"Usos Sòl","ZV","Zona Verda","41,5299320605708","2,43504429935699","POINT (2.43504429935699 41.5299320605708)"
"Usos Sòl","VIA","Vials","41,5704507393297","2,46487331639162","POINT (2.46487331639162 41.5704507393297)"
"Usos Sòl","VIA","Vials","41,5621903659123","2,4643701788966","POINT (2.4643701788966 41.5621903659123)"
"Usos Sòl","VIA","Vials","41,5583441476434","2,46722651077088","POINT (2.46722651077088 41.5583441476434)"
"Usos Sòl","FONS","Fons","41,5585540424988","2,47046358805324","POINT (2.47046358805324 41.5585540424988)"
"Usos Sòl","VIA","Vials","41,5571306186018","2,47172612076329","POINT (2.47172612076329 41.5571306186018)"
"Usos Sòl","FONS","Fons","41,5542744683741","2,47489378692676","POINT (2.47489378692676 41.5542744683741)"
"Usos Sòl","EQ","Equipament","41,5438098218466","2,4421803313429","POINT (2.4421803313429 41.5438098218466)"
"Usos Sòl","ZV","Zona Verda","41,5445043103602","2,44167583116066","POINT (2.44167583116066 41.5445043103602)"
"Usos Sòl","ZV","Zona Verda","41,544678733585","2,44221479670035","POINT (2.44221479670035 41.544678733585)"
"Usos Sòl","INT","Interior","41,5413641228364","2,44869714231005","POINT (2.44869714231005 41.5413641228364)"
"Usos Sòl","INT","Interior","41,5417082643749","2,44985926064771","POINT (2.44985926064771 41.5417082643749)"
"Usos Sòl","ZV","Zona Verda","41,5418550600739","2,44935647152075","POINT (2.44935647152075 41.5418550600739)"
"Usos Sòl","ESC","Escola","41,5406356164534","2,4494985884527","POINT (2.4494985884527 41.5406356164534)"
"Usos Sòl","PLATJA","Platja","41,5288642209876","2,44082936759055","POINT (2.44082936759055 41.5288642209876)"
"Usos Sòl","PLATJA","Platja","41,5295095798068","2,44232021355573","POINT (2.44232021355573 41.5295095798068)"
"Usos Sòl","INT","Interior","41,5298723723065","2,44197701745746","POINT (2.44197701745746 41.5298723723065)"
"Usos Sòl","VIA","Vials","41,5653461403836","2,47720431146908","POINT (2.47720431146908 41.5653461403836)"
"Usos Sòl","VIA","Vials","41,5632811347254","2,47889039803726","POINT (2.47889039803726 41.5632811347254)"
"Usos Sòl","VIA","Vials","41,5616624076618","2,47939947472977","POINT (2.47939947472977 41.5616624076618)"
"Usos Sòl","VIA","Vials","41,5600399531239","2,48089113615262","POINT (2.48089113615262 41.5600399531239)"
"Usos Sòl","VIA","Vials","41,5525229655737","2,48383697754283","POINT (2.48383697754283 41.5525229655737)"
"Usos Sòl","ZV","Zona Verda","41,5436475223229","2,44496137012952","POINT (2.44496137012952 41.5436475223229)"
"Usos Sòl","ZV","Zona Verda","41,5445589533049","2,44508519114328","POINT (2.44508519114328 41.5445589533049)"
"Usos Sòl","ZV","Zona Verda","41,5451648191448","2,44400321044226","POINT (2.44400321044226 41.5451648191448)"
"Usos Sòl","ZV","Zona Verda","41,5444293711619","2,44602367651154","POINT (2.44602367651154 41.5444293711619)"
"Usos Sòl","TR","Transit Reduït","41,5404305702253","2,44930583468927","POINT (2.44930583468927 41.5404305702253)"
"Usos Sòl","TR","Transit Reduït","41,540089198263","2,44942070071523","POINT (2.44942070071523 41.540089198263)"
"Usos Sòl","INT","Interior","41,5405585810608","2,4489856290834","POINT (2.4489856290834 41.5405585810608)"
"Usos Sòl","EQ","Equipament","41,540358153719","2,44966622032121","POINT (2.44966622032121 41.540358153719)"
"Usos Sòl","ZV","Zona Verda","41,5433286941819","2,42943214227866","POINT (2.42943214227866 41.5433286941819)"
"Usos Sòl","RIERA","Riera","41,5207312337573","2,42367120815103","POINT (2.42367120815103 41.5207312337573)"
"Usos Sòl","ZV","Zona Verda","41,5251940586378","2,43301815133176","POINT (2.43301815133176 41.5251940586378)"
"Usos Sòl","VIA","Vials","41,5511695184648","2,47986155354264","POINT (2.47986155354264 41.5511695184648)"
"Usos Sòl","VIA","Vials","41,5509158418515","2,47638285990974","POINT (2.47638285990974 41.5509158418515)"
"Usos Sòl","VIA","Vials","41,5517330649253","2,4746077810408","POINT (2.4746077810408 41.5517330649253)"
"Usos Sòl","VIA","Vials","41,5646583283606","2,46217141088637","POINT (2.46217141088637 41.5646583283606)"
"Usos Sòl","FONS","Fons","41,5628430839725","2,45702509636759","POINT (2.45702509636759 41.5628430839725)"
"Usos Sòl","VIA","Vials","41,5592287621751","2,47092539096673","POINT (2.47092539096673 41.5592287621751)"
"Usos Sòl","INT","Interior","41,5448951697138","2,44329351761871","POINT (2.44329351761871 41.5448951697138)"
"Usos Sòl","INT","Interior","41,5446230946658","2,44361179797816","POINT (2.44361179797816 41.5446230946658)"
"Usos Sòl","INT","Interior","41,5439690926061","2,44483413874876","POINT (2.44483413874876 41.5439690926061)"
"Usos Sòl","INT","Interior","41,5442297886492","2,44401137791612","POINT (2.44401137791612 41.5442297886492)"
"Usos Sòl","INT","Interior","41,5393867843967","2,44945905815961","POINT (2.44945905815961 41.5393867843967)"
"Usos Sòl","INT","Interior","41,5397080234457","2,45367268500332","POINT (2.45367268500332 41.5397080234457)"
"Usos Sòl","INT","Interior","41,5405631274584","2,45433408726353","POINT (2.45433408726353 41.5405631274584)"
"Usos Sòl","INT","Interior","41,5410197966084","2,4552699666043","POINT (2.4552699666043 41.5410197966084)"
"Usos Sòl","INT","Interior","41,5407064502355","2,45544075048986","POINT (2.45544075048986 41.5407064502355)"
"Usos Sòl","ZV","Zona Verda","41,5217188666095","2,4227161146558","POINT (2.4227161146558 41.5217188666095)"
"Usos Sòl","ZV","Zona Verda","41,5216448713305","2,42249416312847","POINT (2.42249416312847 41.5216448713305)"
"Usos Sòl","FONS","Fons","41,57406479866","2,44117726933129","POINT (2.44117726933129 41.57406479866)"
"Usos Sòl","VIA","Vials","41,5699390236288","2,42608301715899","POINT (2.42608301715899 41.5699390236288)"
"Usos Sòl","FONS","Fons","41,5764394833892","2,4384220655034","POINT (2.4384220655034 41.5764394833892)"
"Usos Sòl","VIA","Vials","41,5762917175238","2,42964693376112","POINT (2.42964693376112 41.5762917175238)"
"Usos Sòl","VIA","Vials","41,5775508644701","2,43076202169076","POINT (2.43076202169076 41.5775508644701)"
"Usos Sòl","FONS","Fons","41,5749746104814","2,41800832670728","POINT (2.41800832670728 41.5749746104814)"
"Usos Sòl","FONS","Fons","41,5480492316351","2,45415220176695","POINT (2.45415220176695 41.5480492316351)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5451678084308","2,44473709587516","POINT (2.44473709587516 41.5451678084308)"
"Usos Sòl","EQ","Equipament","41,5446027633524","2,4444669293467","POINT (2.4444669293467 41.5446027633524)"
"Usos Sòl","EQ","Equipament","41,545156508687","2,44271689330008","POINT (2.44271689330008 41.545156508687)"
"Usos Sòl","EQ","Equipament","41,5453403129862","2,44264319985557","POINT (2.44264319985557 41.5453403129862)"
"Usos Sòl","INT","Interior","41,5414697896374","2,45401280669695","POINT (2.45401280669695 41.5414697896374)"
"Usos Sòl","INT","Interior","41,5411962616798","2,45300988592322","POINT (2.45300988592322 41.5411962616798)"
"Usos Sòl","INT","Interior","41,5404008983312","2,45335384185966","POINT (2.45335384185966 41.5404008983312)"
"Usos Sòl","INT","Interior","41,5407647314798","2,45204040909692","POINT (2.45204040909692 41.5407647314798)"
"Usos Sòl","ZV","Zona Verda","41,5393685592003","2,45298432579304","POINT (2.45298432579304 41.5393685592003)"
"Usos Sòl","ZV","Zona Verda","41,5299351529844","2,44230024109423","POINT (2.44230024109423 41.5299351529844)"
"Usos Sòl","ZV","Zona Verda","41,5300842615427","2,44269912634458","POINT (2.44269912634458 41.5300842615427)"
"Usos Sòl","EQES","Equipament Esportiu","41,5298524696346","2,44367978955924","POINT (2.44367978955924 41.5298524696346)"
"Usos Sòl","EQES","Equipament Esportiu","41,5291572852093","2,44481718086566","POINT (2.44481718086566 41.5291572852093)"
"Usos Sòl","PLATJA","Platja","41,5351366644739","2,4504979548822","POINT (2.4504979548822 41.5351366644739)"
"Usos Sòl","EQES","Equipament Esportiu","41,5302171114315","2,44558522691645","POINT (2.44558522691645 41.5302171114315)"
"Usos Sòl","FONS","Fons","41,5485812687333","2,47420965708633","POINT (2.47420965708633 41.5485812687333)"
"Usos Sòl","FONS","Fons","41,5488298380515","2,4750893259853","POINT (2.4750893259853 41.5488298380515)"
"Usos Sòl","VIA","Vials","41,5487190677135","2,47476606956672","POINT (2.47476606956672 41.5487190677135)"
"Usos Sòl","FONS","Fons","41,5508129424124","2,47590451569225","POINT (2.47590451569225 41.5508129424124)"
"Usos Sòl","EQ","Equipament","41,5455070698806","2,44024120055919","POINT (2.44024120055919 41.5455070698806)"
"Usos Sòl","EQ","Equipament","41,5448506064885","2,44591404158644","POINT (2.44591404158644 41.5448506064885)"
"Usos Sòl","TR","Transit Reduït","41,5451106579869","2,44544091763805","POINT (2.44544091763805 41.5451106579869)"
"Usos Sòl","INT","Interior","41,5453215977477","2,44537429718284","POINT (2.44537429718284 41.5453215977477)"
"Usos Sòl","INT","Interior","41,5445786155681","2,44591689085514","POINT (2.44591689085514 41.5445786155681)"
"Usos Sòl","ZV","Zona Verda","41,5394254966918","2,45383796144032","POINT (2.45383796144032 41.5394254966918)"
"Usos Sòl","ZV","Zona Verda","41,5399328099212","2,45459048242877","POINT (2.45459048242877 41.5399328099212)"
"Usos Sòl","ZV","Zona Verda","41,5406054875344","2,45556387366998","POINT (2.45556387366998 41.5406054875344)"
"Usos Sòl","INT","Interior","41,5389422544185","2,45405124719548","POINT (2.45405124719548 41.5389422544185)"
"Usos Sòl","ZV","Zona Verda","41,5234863233441","2,42587539928093","POINT (2.42587539928093 41.5234863233441)"
"Usos Sòl","ZV","Zona Verda","41,5243564084985","2,42722185673735","POINT (2.42722185673735 41.5243564084985)"
"Usos Sòl","ZV","Zona Verda","41,5244334398132","2,42760145665896","POINT (2.42760145665896 41.5244334398132)"
"Usos Sòl","FONS","Fons","41,5499680740645","2,47623043218806","POINT (2.47623043218806 41.5499680740645)"
"Usos Sòl","FONS","Fons","41,5439576772656","2,46180040779574","POINT (2.46180040779574 41.5439576772656)"
"Usos Sòl","VIA","Vials","41,5546850779408","2,46130733198338","POINT (2.46130733198338 41.5546850779408)"
"Usos Sòl","INT","Interior","41,5458295980309","2,45241544010397","POINT (2.45241544010397 41.5458295980309)"
"Usos Sòl","INT","Interior","41,5464639587475","2,4513348514371","POINT (2.4513348514371 41.5464639587475)"
"Usos Sòl","INT","Interior","41,5452959112434","2,44658286240404","POINT (2.44658286240404 41.5452959112434)"
"Usos Sòl","INT","Interior","41,5449127205803","2,44764875076981","POINT (2.44764875076981 41.5449127205803)"
"Usos Sòl","INT","Interior","41,5436992930068","2,44628254607135","POINT (2.44628254607135 41.5436992930068)"
"Usos Sòl","INT","Interior","41,5433496489704","2,447007542045","POINT (2.447007542045 41.5433496489704)"
"Usos Sòl","INT","Interior","41,5391161812045","2,45437184110468","POINT (2.45437184110468 41.5391161812045)"
"Usos Sòl","EQ","Equipament","41,5389922737813","2,45414364022106","POINT (2.45414364022106 41.5389922737813)"
"Usos Sòl","TR","Transit Reduït","41,5372634240993","2,4444049261923","POINT (2.4444049261923 41.5372634240993)"
"Usos Sòl","TR","Transit Reduït","41,5372709445264","2,44444117723583","POINT (2.44444117723583 41.5372709445264)"
"Usos Sòl","TR","Transit Reduït","41,5372829934238","2,4444570575564","POINT (2.4444570575564 41.5372829934238)"
"Usos Sòl","TR","Transit Reduït","41,5372952224569","2,44447270129247","POINT (2.44447270129247 41.5372952224569)"
"Usos Sòl","TR","Transit Reduït","41,5372817894588","2,44449945623834","POINT (2.44449945623834 41.5372817894588)"
"Usos Sòl","INT","Interior","41,5219229308685","2,42263221443961","POINT (2.42263221443961 41.5219229308685)"
"Usos Sòl","FONS","Fons","41,525342544033","2,42171949592751","POINT (2.42171949592751 41.525342544033)"
"Usos Sòl","RIERA","Riera","41,5248520099707","2,42216670487638","POINT (2.42216670487638 41.5248520099707)"
"Usos Sòl","VIA","Vials","41,5266410346798","2,42412815713767","POINT (2.42412815713767 41.5266410346798)"
"Usos Sòl","INT","Interior","41,546919497701","2,45134529418458","POINT (2.45134529418458 41.546919497701)"
"Usos Sòl","INT","Interior","41,5468220100111","2,45195002590945","POINT (2.45195002590945 41.5468220100111)"
"Usos Sòl","INT","Interior","41,5467562576317","2,45256672117179","POINT (2.45256672117179 41.5467562576317)"
"Usos Sòl","INT","Interior","41,5468333794802","2,4510310886655","POINT (2.4510310886655 41.5468333794802)"
"Usos Sòl","INT","Interior","41,546756134106","2,45076929369952","POINT (2.45076929369952 41.546756134106)"
"Usos Sòl","INT","Interior","41,5465106561197","2,45042414402181","POINT (2.45042414402181 41.5465106561197)"
"Usos Sòl","INT","Interior","41,5427793664862","2,44741649109216","POINT (2.44741649109216 41.5427793664862)"
"Usos Sòl","INT","Interior","41,5424539020462","2,44769962894637","POINT (2.44769962894637 41.5424539020462)"
"Usos Sòl","INT","Interior","41,5419156969174","2,44828400121592","POINT (2.44828400121592 41.5419156969174)"
"Usos Sòl","INT","Interior","41,5423978108452","2,44924238264602","POINT (2.44924238264602 41.5423978108452)"
"Usos Sòl","INT","Interior","41,5431659041541","2,44902529806624","POINT (2.44902529806624 41.5431659041541)"
"Usos Sòl","INT","Interior","41,5386799215567","2,44341161651235","POINT (2.44341161651235 41.5386799215567)"
"Usos Sòl","INT","Interior","41,539479420768","2,4421748521205","POINT (2.4421748521205 41.539479420768)"
"Usos Sòl","EQ","Equipament","41,5376012031926","2,44582409989154","POINT (2.44582409989154 41.5376012031926)"
"Usos Sòl","EQ","Equipament","41,5391109635457","2,44396013903442","POINT (2.44396013903442 41.5391109635457)"
"Usos Sòl","EQES","Equipament Esportiu","41,5300693113292","2,4451792733582","POINT (2.4451792733582 41.5300693113292)"
"Usos Sòl","EQES","Equipament Esportiu","41,5302665925097","2,44544025827646","POINT (2.44544025827646 41.5302665925097)"
"Usos Sòl","EQES","Equipament Esportiu","41,5304689948496","2,44569633565036","POINT (2.44569633565036 41.5304689948496)"
"Usos Sòl","EQES","Equipament Esportiu","41,5306914372759","2,44599447859374","POINT (2.44599447859374 41.5306914372759)"
"Usos Sòl","EQES","Equipament Esportiu","41,5309158064855","2,44628892103877","POINT (2.44628892103877 41.5309158064855)"
"Usos Sòl","EQES","Equipament Esportiu","41,531138259972","2,44658746587003","POINT (2.44658746587003 41.531138259972)"
"Usos Sòl","EQES","Equipament Esportiu","41,531410820353","2,44695229385455","POINT (2.44695229385455 41.531410820353)"
"Usos Sòl","EQES","Equipament Esportiu","41,5306124784856","2,44835141406319","POINT (2.44835141406319 41.5306124784856)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5403173017015","2,44131080254377","POINT (2.44131080254377 41.5403173017015)"
"Usos Sòl","INT","Interior","41,5464908997228","2,45073452504943","POINT (2.45073452504943 41.5464908997228)"
"Usos Sòl","INT","Interior","41,5462692811927","2,45063137290423","POINT (2.45063137290423 41.5462692811927)"
"Usos Sòl","INT","Interior","41,5463563940262","2,45099229559274","POINT (2.45099229559274 41.5463563940262)"
"Usos Sòl","INT","Interior","41,545962603487","2,45038355328726","POINT (2.45038355328726 41.545962603487)"
"Usos Sòl","TR","Transit Reduït","41,5466740925304","2,45182029458631","POINT (2.45182029458631 41.5466740925304)"
"Usos Sòl","INT","Interior","41,5429876000281","2,448329096411","POINT (2.448329096411 41.5429876000281)"
"Usos Sòl","INT","Interior","41,5434131288134","2,44975471092627","POINT (2.44975471092627 41.5434131288134)"
"Usos Sòl","INT","Interior","41,5436835925058","2,45062194725571","POINT (2.45062194725571 41.5436835925058)"
"Usos Sòl","INT","Interior","41,5439137699642","2,4485392162746","POINT (2.4485392162746 41.5439137699642)"
"Usos Sòl","INT","Interior","41,5437143581837","2,44789389520237","POINT (2.44789389520237 41.5437143581837)"
"Usos Sòl","INT","Interior","41,5442467329558","2,44760711406284","POINT (2.44760711406284 41.5442467329558)"
"Usos Sòl","EQ","Equipament","41,5394039812908","2,44349735892561","POINT (2.44349735892561 41.5394039812908)"
"Usos Sòl","EQ","Equipament","41,5393807213758","2,44404936614536","POINT (2.44404936614536 41.5393807213758)"
"Usos Sòl","ECAT","Edifici Catalogat","41,539041378096","2,44406254798457","POINT (2.44406254798457 41.539041378096)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5395143742966","2,44381095563344","POINT (2.44381095563344 41.5395143742966)"
"Usos Sòl","ZV","Zona Verda","41,5340906567276","2,43682866257215","POINT (2.43682866257215 41.5340906567276)"
"Usos Sòl","ZV","Zona Verda","41,5341125242265","2,43680157327607","POINT (2.43680157327607 41.5341125242265)"
"Usos Sòl","VIA","Vials","41,5214621048249","2,42272060626528","POINT (2.42272060626528 41.5214621048249)"
"Usos Sòl","ZV","Zona Verda","41,521410546776","2,42287249985903","POINT (2.42287249985903 41.521410546776)"
"Usos Sòl","EQ","Equipament","41,5459921275661","2,45143633248805","POINT (2.45143633248805 41.5459921275661)"
"Usos Sòl","INT","Interior","41,5431213149891","2,44549603271318","POINT (2.44549603271318 41.5431213149891)"
"Usos Sòl","INT","Interior","41,5424395872811","2,4464570252331","POINT (2.4464570252331 41.5424395872811)"
"Usos Sòl","INT","Interior","41,5420207237481","2,44680708525927","POINT (2.44680708525927 41.5420207237481)"
"Usos Sòl","INT","Interior","41,544504279694","2,44812712133873","POINT (2.44812712133873 41.544504279694)"
"Usos Sòl","ZV","Zona Verda","41,5446700119621","2,44865456166003","POINT (2.44865456166003 41.5446700119621)"
"Usos Sòl","INT","Interior","41,5453473110449","2,44825478055579","POINT (2.44825478055579 41.5453473110449)"
"Usos Sòl","INT","Interior","41,5452721952798","2,44975289159215","POINT (2.44975289159215 41.5452721952798)"
"Usos Sòl","INT","Interior","41,5444801306283","2,45019551206182","POINT (2.45019551206182 41.5444801306283)"
"Usos Sòl","ZV","Zona Verda","41,5343002219849","2,4365690550298","POINT (2.4365690550298 41.5343002219849)"
"Usos Sòl","ZV","Zona Verda","41,5348458154675","2,43589323108421","POINT (2.43589323108421 41.5348458154675)"
"Usos Sòl","ZV","Zona Verda","41,5357442665993","2,43477956337748","POINT (2.43477956337748 41.5357442665993)"
"Usos Sòl","ZV","Zona Verda","41,5365878243893","2,43373566361895","POINT (2.43373566361895 41.5365878243893)"
"Usos Sòl","VIA","Vials","41,5278312990076","2,42882168611348","POINT (2.42882168611348 41.5278312990076)"
"Usos Sòl","VIA","Vials","41,5263012851287","2,43304596115386","POINT (2.43304596115386 41.5263012851287)"
"Usos Sòl","INT","Interior","41,5280084436014","2,43592501066494","POINT (2.43592501066494 41.5280084436014)"
"Usos Sòl","PLATJA","Platja","41,5267177335075","2,43700482548844","POINT (2.43700482548844 41.5267177335075)"
"Usos Sòl","INT","Interior","41,5417917703442","2,44766160839844","POINT (2.44766160839844 41.5417917703442)"
"Usos Sòl","INT","Interior","41,5431674010363","2,44463496330249","POINT (2.44463496330249 41.5431674010363)"
"Usos Sòl","INT","Interior","41,5426235798678","2,4438828408474","POINT (2.4438828408474 41.5426235798678)"
"Usos Sòl","INT","Interior","41,545601997691","2,44834700252557","POINT (2.44834700252557 41.545601997691)"
"Usos Sòl","TR","Transit Reduït","41,5455209598636","2,44833637426839","POINT (2.44833637426839 41.5455209598636)"
"Usos Sòl","ZV","Zona Verda","41,5458141342907","2,44724653079489","POINT (2.44724653079489 41.5458141342907)"
"Usos Sòl","ZV","Zona Verda","41,5367964248793","2,43347661311034","POINT (2.43347661311034 41.5367964248793)"
"Usos Sòl","ZV","Zona Verda","41,5368496059827","2,43341186557063","POINT (2.43341186557063 41.5368496059827)"
"Usos Sòl","TR","Transit Reduït","41,5343410029776","2,43627561752708","POINT (2.43627561752708 41.5343410029776)"
"Usos Sòl","TR","Transit Reduït","41,5358112558573","2,43439783964262","POINT (2.43439783964262 41.5358112558573)"
"Usos Sòl","ZV","Zona Verda","41,5361849838019","2,43125006713022","POINT (2.43125006713022 41.5361849838019)"
"Usos Sòl","ZV","Zona Verda","41,5300104181578","2,43521684227102","POINT (2.43521684227102 41.5300104181578)"
"Usos Sòl","ZV","Zona Verda","41,5302120441222","2,43559221363916","POINT (2.43559221363916 41.5302120441222)"
"Usos Sòl","ZV","Zona Verda","41,5299828929981","2,4370702513118","POINT (2.4370702513118 41.5299828929981)"
"Usos Sòl","INT","Interior","41,5419011250807","2,44281663972862","POINT (2.44281663972862 41.5419011250807)"
"Usos Sòl","ZVP","Zona Verda en Projecte","41,5425125825045","2,44509125105587","POINT (2.44509125105587 41.5425125825045)"
"Usos Sòl","INT","Interior","41,5423667761001","2,44421372327997","POINT (2.44421372327997 41.5423667761001)"
"Usos Sòl","INT","Interior","41,5413442336605","2,44342532791137","POINT (2.44342532791137 41.5413442336605)"
"Usos Sòl","ZV","Zona Verda","41,5393197086329","2,44827863316505","POINT (2.44827863316505 41.5393197086329)"
"Usos Sòl","ZV","Zona Verda","41,5392518548742","2,44877485744706","POINT (2.44877485744706 41.5392518548742)"
"Usos Sòl","INT","Interior","41,5392543053751","2,44742799266064","POINT (2.44742799266064 41.5392543053751)"
"Usos Sòl","INT","Interior","41,5389313919826","2,44808604286746","POINT (2.44808604286746 41.5389313919826)"
"Usos Sòl","ZV","Zona Verda","41,5362273747601","2,43123105807676","POINT (2.43123105807676 41.5362273747601)"
"Usos Sòl","VIA","Vials","41,5352911787277","2,42827012019445","POINT (2.42827012019445 41.5352911787277)"
"Usos Sòl","VIA","Vials","41,5345073659748","2,42595057798515","POINT (2.42595057798515 41.5345073659748)"
"Usos Sòl","INT","Interior","41,5396492155404","2,44581498395409","POINT (2.44581498395409 41.5396492155404)"
"Usos Sòl","INT","Interior","41,539687533603","2,44670966937924","POINT (2.44670966937924 41.539687533603)"
