ZONA,AREA,PERIMETRE,AMPLADA,ALCADA,LAT,LNG,WKT
"Càrrega i Descàrrega",",36","2,6",",9",",4","41,542722538916","2,42481374265968","POLYGON ((2.42481411235785 41.5427269656662, 2.4248091213166 41.5427197787016, 2.42481337296157 41.5427181121659, 2.42481836400317 41.5427252991303, 2.42481411235785 41.5427269656662))"
"Càrrega i Descàrrega",",36","2,6",",9",",4","41,5427058735509","2,42485625910028","POLYGON ((2.42485662880127 41.5427103003009, 2.42485163775654 41.5427031133381, 2.42485588939933 41.5427014468009, 2.42486088044441 41.5427086337635, 2.42485662880127 41.5427103003009))"
"Càrrega i Descàrrega","31,24737","26,93974","10,49152","2,97834","41,5416808450273","2,425490782147","POLYGON ((2.4254808427291 41.5417293898302, 2.42546528936687 41.5416356174409, 2.42550072154962 41.5416323002231, 2.42551627496236 41.541726072608, 2.4254808427291 41.5417293898302))"
"Càrrega i Descàrrega","28,51591","26,28383","10,4","2,74191","41,5422025668594","2,42584263940916","POLYGON ((2.42586865792979 41.5422468844039, 2.42579092035254 41.5421736471862, 2.42581662092377 41.5421582493091, 2.42589435851197 41.5422314865096, 2.42586865792979 41.5422468844039))"
"Càrrega i Descàrrega","22,56","23,6","9,4","2,4","41,5395893037161","2,42819693620552","POLYGON ((2.42825414532798 41.5395971405763, 2.42814172892063 41.5396030313679, 2.42813972709718 41.5395814668276, 2.42825214346731 41.5395755760377, 2.42825414532798 41.5395971405763))"
"Càrrega i Descàrrega","40,56606","39,1098","17,19584","2,35906","41,5411470670548","2,42539946076539","POLYGON ((2.42540049508885 41.5410689036957, 2.42542648254546 41.5412225518833, 2.42539842643838 41.5412252304127, 2.42537243904726 41.5410715822193, 2.42540049508885 41.5410689036957))"
"Càrrega i Descàrrega",",36","2,6",",9",",4","41,5437105677825","2,43499046503065","POLYGON ((2.43498865693064 41.5437063454497, 2.43499584835252 41.5437123888973, 2.43499227313089 41.5437147901151, 2.43498508170908 41.5437087466673, 2.43498865693064 41.5437063454497))"
"Càrrega i Descàrrega",",36","2,6",",9",",4","41,5437381817781","2,43494934996486","POLYGON ((2.43494754186678 41.5437339594449, 2.43495473328782 41.543740002895, 2.43495115806315 41.5437424041115, 2.43494396664219 41.5437363606611, 2.43494754186678 41.5437339594449))"
"Càrrega i Descàrrega","37,049","35,61156","2,40578","15,4","41,5432472429868","2,43528988823882","POLYGON ((2.43521712191414 41.543203210972, 2.43523846450869 41.5431886354437, 2.43536265466242 41.5432912749559, 2.43534131206149 41.5433058505069, 2.43521712191414 41.543203210972))"
"Càrrega i Descàrrega",",19906","1,79529",",49764",",4","41,5433240314533","2,4339665979328","POLYGON ((2.4339627929481 41.5433237212959, 2.43396781923336 41.5433213063904, 2.43397040291753 41.5433243416105, 2.43396537663214 41.5433267565161, 2.4339627929481 41.5433237212959))"
